time,l_abs,l_per,b_abs,b_per
1725430850,5657,23.6043,3081,15.6587
1725430854,5660,23.6168,3085,15.6790
1725430855,5660,23.6168,3085,15.6790
1725430856,5693,23.7545,3095,15.7298
1725430857,5693,23.7545,3096,15.7349
1725430858,5698,23.7753,3104,15.7756
1725430860,5698,23.7753,3106,15.7857
1725430861,5699,23.7795,3112,15.8162
1725430862,5865,24.4722,3198,16.2533
1725430864,5866,24.4763,3206,16.2940
1725430865,5868,24.4847,3208,16.3041
1725430868,5880,24.5348,3223,16.3804
1725430869,5880,24.5348,3223,16.3804
1725430871,5881,24.5389,3224,16.3854
1725430873,5884,24.5514,3226,16.3956
1725430875,5908,24.6516,3236,16.4464
1725430876,5908,24.6516,3237,16.4515
1725430879,5916,24.6850,3239,16.4617
1725430882,5916,24.6850,3241,16.4718
1725430884,5916,24.6850,3241,16.4718
1725430886,5916,24.6850,3241,16.4718
1725430888,5933,24.7559,3248,16.5074
1725430891,5939,24.7809,3253,16.5328
1725430892,5939,24.7809,3253,16.5328
1725430895,5939,24.7809,3253,16.5328
1725430898,5939,24.7809,3253,16.5328
1725430900,5942,24.7935,3257,16.5532
1725430901,5942,24.7935,3258,16.5582
1725430904,5942,24.7935,3258,16.5582
1725430905,5942,24.7935,3258,16.5582
1725430907,5942,24.7935,3258,16.5582
1725430916,5942,24.7935,3258,16.5582
1725430917,5942,24.7935,3258,16.5582
1725430918,5942,24.7935,3258,16.5582
1725430921,5942,24.7935,3258,16.5582
1725430923,5942,24.7935,3258,16.5582
1725430925,5942,24.7935,3258,16.5582
1725430927,5942,24.7935,3258,16.5582
1725430933,5942,24.7935,3258,16.5582
1725430935,5942,24.7935,3258,16.5582
1725430939,5942,24.7935,3259,16.5633
1725430940,5945,24.8060,3262,16.5786
1725430941,5947,24.8143,3265,16.5938
1725430943,5947,24.8143,3265,16.5938
1725430945,5947,24.8143,3266,16.5989
1725430949,5947,24.8143,3267,16.6040
1725430952,5947,24.8143,3267,16.6040
1725430954,5948,24.8185,3269,16.6141
1725430956,5948,24.8185,3271,16.6243
1725430958,5948,24.8185,3271,16.6243
1725430959,5948,24.8185,3271,16.6243
1725430965,5948,24.8185,3271,16.6243
1725430967,5948,24.8185,3271,16.6243
1725430972,5948,24.8185,3271,16.6243
1725430974,5948,24.8185,3272,16.6294
1725430979,5948,24.8185,3272,16.6294
1725430980,5948,24.8185,3272,16.6294
1725430983,5948,24.8185,3274,16.6396
1725430985,5948,24.8185,3274,16.6396
1725430989,5948,24.8185,3276,16.6497
1725430990,5948,24.8185,3277,16.6548
1725430992,5948,24.8185,3277,16.6548
1725430993,5948,24.8185,3277,16.6548
1725430996,5950,24.8268,3279,16.6650
1725430999,5950,24.8268,3279,16.6650
1725431001,5952,24.8352,3287,16.7056
1725431006,6080,25.3693,3323,16.8886
1725431008,6080,25.3693,3323,16.8886
1725431012,6080,25.3693,3323,16.8886
1725431015,6080,25.3693,3324,16.8937
1725431016,6080,25.3693,3324,16.8937
1725431018,6081,25.3734,3326,16.9038
1725431024,6081,25.3734,3326,16.9038
1725431028,6081,25.3734,3326,16.9038
1725431035,6081,25.3734,3326,16.9038
1725431037,6081,25.3734,3326,16.9038
1725431041,6081,25.3734,3326,16.9038
1725431047,6081,25.3734,3326,16.9038
1725431050,6081,25.3734,3326,16.9038
1725431054,6081,25.3734,3327,16.9089
1725431056,6081,25.3734,3327,16.9089
1725431060,6081,25.3734,3327,16.9089
1725431064,6081,25.3734,3327,16.9089
1725431069,6081,25.3734,3327,16.9089
1725431075,6081,25.3734,3327,16.9089
1725431077,6083,25.3818,3330,16.9242
1725431082,6083,25.3818,3330,16.9242
1725431085,6083,25.3818,3330,16.9242
1725431096,6083,25.3818,3330,16.9242
1725431099,6083,25.3818,3331,16.9293
1725431107,6083,25.3818,3331,16.9293
1725431111,6083,25.3818,3331,16.9293
1725431115,6083,25.3818,3331,16.9293
1725431128,6083,25.3818,3331,16.9293
1725431134,6083,25.3818,3331,16.9293
1725431139,6086,25.3943,3333,16.9394
1725431147,6086,25.3943,3333,16.9394
1725431150,6086,25.3943,3333,16.9394
1725431151,6090,25.4110,3338,16.9648
1725431156,6090,25.4110,3338,16.9648
1725431159,6376,26.6044,3496,17.7678
1725431165,6376,26.6044,3496,17.7678
1725431176,6376,26.6044,3496,17.7678
1725431178,6376,26.6044,3496,17.7678
1725431181,6380,26.6210,3498,17.7780
1725431186,6383,26.6336,3501,17.7933
1725431189,6383,26.6336,3501,17.7933
1725431197,6383,26.6336,3501,17.7933
1725431203,6387,26.6503,3502,17.7983
1725431213,6387,26.6503,3502,17.7983
1725431215,6387,26.6503,3502,17.7983
1725431222,6400,26.7045,3509,17.8339
1725431248,6400,26.7045,3509,17.8339
1725431284,6400,26.7045,3509,17.8339
1725431287,6408,26.7379,3515,17.8644
1725431398,6408,26.7379,3517,17.8746
1725431401,6408,26.7379,3517,17.8746
1725431408,6411,26.7504,3520,17.8898
1725431414,6411,26.7504,3520,17.8898
1725431598,6413,26.7587,3523,17.9051
1725431613,6413,26.7587,3524,17.9101
1725431641,6415,26.7671,3526,17.9203
1725431653,6415,26.7671,3526,17.9203
1725431656,6415,26.7671,3526,17.9203
1725431667,6418,26.7796,3529,17.9356
1725431672,6418,26.7796,3529,17.9356
1725431754,6418,26.7796,3529,17.9356
1725431759,6418,26.7796,3529,17.9356
1725431787,6418,26.7796,3529,17.9356
1725431846,6418,26.7796,3530,17.9406
1725431858,6418,26.7796,3531,17.9457
1725431922,6418,26.7796,3531,17.9457
1725431924,6418,26.7796,3531,17.9457
1725431927,6418,26.7796,3531,17.9457
1725432154,6418,26.7796,3531,17.9457
1725432158,6418,26.7796,3531,17.9457
1725432160,6418,26.7796,3531,17.9457
1725432225,6421,26.7921,3534,17.9610
1725432228,6421,26.7921,3534,17.9610
1725432241,6421,26.7921,3534,17.9610
1725432243,6425,26.8088,3538,17.9813
1725432247,6425,26.8088,3538,17.9813
1725432250,6425,26.8088,3538,17.9813
1725432254,6425,26.8088,3538,17.9813
1725432257,6425,26.8088,3538,17.9813
1725432326,6425,26.8088,3538,17.9813
1725432357,6425,26.8088,3538,17.9813
1725432382,6425,26.8088,3538,17.9813
1725432593,6429,26.8255,3542,18.0016
1725432612,6429,26.8255,3542,18.0016
1725432668,6429,26.8255,3542,18.0016
1725432770,6429,26.8255,3542,18.0016
1725432795,6429,26.8255,3542,18.0016
1725432807,6429,26.8255,3542,18.0016
1725432808,6432,26.8380,3543,18.0067
1725432812,6432,26.8380,3543,18.0067
1725432820,6432,26.8380,3543,18.0067
1725432860,6432,26.8380,3543,18.0067
1725432896,6432,26.8380,3543,18.0067
1725432936,6432,26.8380,3543,18.0067
1725432951,6432,26.8380,3543,18.0067
1725432987,6432,26.8380,3543,18.0067
1725432993,6432,26.8380,3543,18.0067
1725433003,6432,26.8380,3543,18.0067
1725433011,6432,26.8380,3543,18.0067
1725433022,6432,26.8380,3543,18.0067
1725433045,6432,26.8380,3543,18.0067
1725433053,6434,26.8464,3545,18.0169
1725433058,6459,26.9507,3561,18.0982
1725433106,6459,26.9507,3561,18.0982
1725433127,6461,26.9590,3563,18.1084
1725433147,6461,26.9590,3563,18.1084
1725433188,6479,27.0341,3576,18.1744
1725433205,6479,27.0341,3576,18.1744
1725433213,6479,27.0341,3576,18.1744
1725433230,6479,27.0341,3576,18.1744
1725433248,6479,27.0341,3576,18.1744
1725433277,6479,27.0341,3576,18.1744
1725433282,6479,27.0341,3579,18.1897
1725433293,6479,27.0341,3579,18.1897
1725433326,6479,27.0341,3579,18.1897
1725433329,6479,27.0341,3579,18.1897
1725433332,6479,27.0341,3579,18.1897
1725433378,6494,27.0967,3585,18.2202
1725433394,6496,27.1051,3587,18.2303
1725433407,6496,27.1051,3587,18.2303
1725433422,6496,27.1051,3587,18.2303
1725433592,6496,27.1051,3587,18.2303
1725433656,6496,27.1051,3587,18.2303
1725433668,6496,27.1051,3591,18.2507
1725433719,6496,27.1051,3591,18.2507
