time,l_abs,l_per,b_abs,b_per
1731574425,21150,12.0,9313,8.5
1731575863,21210,12.0,9360,8.6
1731576737,22891,12.9,9873,9.0
1731578242,24199,13.7,10328,9.5
1731581527,24333,13.7,10414,9.5
1731583360,24485,13.8,10452,9.6
1731552378,26476,15.0,11255,10.3
1731588469,26494,15.0,11272,10.3
1731589058,26550,15.0,11312,10.4
1731590276,26996,15.3,11451,10.5
1731592955,27006,15.3,11462,10.5
1731595078,27007,15.3,11464,10.5
1731596803,27061,15.3,11494,10.5
1731597538,27113,15.3,11520,10.6
1731598551,27126,15.3,11528,10.6
1731599121,27139,15.3,11535,10.6
1731552388,27141,15.3,11541,10.6
1731602889,27142,15.3,11544,10.6
1731604607,27145,15.3,11548,10.6
1731607620,27147,15.3,11553,10.6
1731609073,27154,15.3,11558,10.6
1731610312,27154,15.3,11558,10.6
1731613573,27183,15.4,11580,10.6
1731615364,27237,15.4,11614,10.6
1731618734,27241,15.4,11618,10.6
1731620591,27245,15.4,11624,10.7
1731552411,27402,15.5,11707,10.7
1731623452,27418,15.5,11715,10.7
1731624944,27425,15.5,11720,10.7
1731626244,27427,15.5,11722,10.7
1731629480,27428,15.5,11723,10.7
1731630802,27433,15.5,11726,10.7
1731632387,27442,15.5,11736,10.8
1731634210,27453,15.5,11751,10.8
1731635006,27453,15.5,11753,10.8
1731636802,27453,15.5,11754,10.8
1731552424,27453,15.5,11754,10.8
1731552430,27453,15.5,11754,10.8
1731552447,27458,15.5,11759,10.8
1731552457,27459,15.5,11761,10.8
1731552177,27459,15.5,11762,10.8
1731552482,27467,15.5,11765,10.8
1731552496,27467,15.5,11765,10.8
1731552510,27467,15.5,11766,10.8
1731552522,27467,15.5,11766,10.8
1731552531,27467,15.5,11766,10.8
1731552542,27469,15.5,11767,10.8
1731552554,27469,15.5,11767,10.8
1731552570,27469,15.5,11767,10.8
1731552578,27469,15.5,11767,10.8
1731552229,27469,15.5,11767,10.8
1731552601,27471,15.5,11770,10.8
1731552614,27472,15.5,11771,10.8
1731552625,27472,15.5,11772,10.8
1731552642,27478,15.5,11774,10.8
1731552658,27480,15.5,11775,10.8
1731552671,27480,15.5,11775,10.8
1731552688,27480,15.5,11775,10.8
1731552700,27491,15.5,11778,10.8
1731552710,27491,15.5,11778,10.8
1731552250,27491,15.5,11778,10.8
1731552741,27491,15.5,11778,10.8
1731552753,27491,15.5,11778,10.8
1731552775,27491,15.5,11778,10.8
1731552801,27491,15.5,11778,10.8
1731552829,27491,15.5,11778,10.8
1731552848,27493,15.5,11779,10.8
1731552875,27497,15.5,11783,10.8
1731552903,27497,15.5,11783,10.8
1731552919,27497,15.5,11783,10.8
1731552270,27497,15.5,11783,10.8
1731552984,27497,15.5,11784,10.8
1731552991,27497,15.5,11784,10.8
1731553021,27499,15.5,11787,10.8
1731553050,27504,15.5,11789,10.8
1731553065,27504,15.5,11789,10.8
1731553082,27508,15.5,11791,10.8
1731553105,27508,15.5,11791,10.8
1731553149,27508,15.5,11791,10.8
1731553179,27508,15.5,11791,10.8
1731552288,27508,15.5,11791,10.8
1731553250,27508,15.5,11791,10.8
1731553345,27508,15.5,11791,10.8
1731553389,27508,15.5,11791,10.8
1731553420,27508,15.5,11791,10.8
1731553452,27508,15.5,11791,10.8
1731553497,27509,15.5,11792,10.8
1731553550,27509,15.5,11792,10.8
1731553596,27509,15.5,11792,10.8
1731553648,27514,15.5,11795,10.8
1731552311,27517,15.5,11797,10.8
1731553844,27517,15.5,11797,10.8
1731553862,27519,15.5,11800,10.8
1731553934,27519,15.5,11800,10.8
1731553992,27519,15.5,11800,10.8
1731554094,27519,15.5,11802,10.8
1731554199,27521,15.6,11803,10.8
1731554291,27521,15.6,11804,10.8
1731554358,27521,15.6,11805,10.8
1731554451,27521,15.6,11805,10.8
1731552323,27527,15.6,11808,10.8
1731554672,27527,15.6,11808,10.8
1731554875,27528,15.6,11810,10.8
1731555087,27534,15.6,11816,10.8
1731555231,27535,15.6,11817,10.8
1731555400,27540,15.6,11823,10.8
1731555633,27540,15.6,11823,10.8
1731555933,27541,15.6,11826,10.8
1731556475,27543,15.6,11829,10.8
1731556901,27545,15.6,11830,10.8
1731552339,27550,15.6,11833,10.8
1731557780,27553,15.6,11836,10.8
1731558099,27556,15.6,11839,10.8
1731558393,27560,15.6,11843,10.9
1731558793,27564,15.6,11845,10.9
1731559480,27566,15.6,11846,10.9
1731559742,27566,15.6,11846,10.9
1731560037,27572,15.6,11848,10.9
1731560578,27572,15.6,11848,10.9
1731561456,27579,15.6,11851,10.9
1731562077,27579,15.6,11851,10.9
1731552094,27579,15.6,11851,10.9
1731563284,27579,15.6,11851,10.9
1731563970,27579,15.6,11851,10.9
1731565101,27579,15.6,11851,10.9
1731565539,27597,15.6,11862,10.9
1731566892,27597,15.6,11863,10.9
1731567363,27598,15.6,11865,10.9
1731568675,27598,15.6,11865,10.9
1731569762,27606,15.6,11869,10.9
1731571040,27606,15.6,11870,10.9
1731552370,27606,15.6,11871,10.9
1731574050,27606,15.6,11872,10.9
1731574050,27606,15.6,11872,10.9
