time,l_per,l_abs,b_per,b_abs
1725605560,7615,31.7742,4011,20.3852
1725605570,7615,31.7742,4011,20.3852
1725605575,7615,31.7742,4011,20.3852
1725605583,7615,31.7742,4011,20.3852
1725605592,7624,31.8117,4024,20.4513
1725605640,7624,31.8117,4024,20.4513
1725605645,7632,31.8451,4031,20.4869
1725605848,7632,31.8451,4031,20.4869
1725605853,7632,31.8451,4031,20.4869
1725606336,7632,31.8451,4031,20.4869
1725606406,7632,31.8451,4031,20.4869
1725606695,7640,31.8785,4038,20.5225
1725607036,7640,31.8785,4038,20.5225
1725607042,7640,31.8785,4038,20.5225
1725607052,7640,31.8785,4038,20.5225
1725607271,7640,31.8785,4038,20.5225
1725607403,7640,31.8785,4038,20.5225
1725607439,7640,31.8785,4038,20.5225
1725607518,7640,31.8785,4039,20.5275
1725607648,7640,31.8785,4040,20.5326
1725607781,7773,32.4334,4080,20.7359
1725607785,7814,32.6045,4102,20.8477
1725607800,7814,32.6045,4102,20.8477
1725608939,7814,32.6045,4102,20.8477
1725610007,7814,32.6045,4102,20.8477
1725610011,7814,32.6045,4102,20.8477
1725610199,7814,32.6045,4102,20.8477
1725611422,7814,32.6045,4102,20.8477
1725611473,7814,32.6045,4102,20.8477
1725612002,7814,32.6045,4102,20.8477
1725612013,7814,32.6045,4102,20.8477
1725612109,7814,32.6045,4102,20.8477
1725612113,7814,32.6045,4102,20.8477
1725612122,7814,32.6045,4102,20.8477
1725612293,7814,32.6045,4102,20.8477
1725612471,7858,32.7881,4136,21.0205
1725614142,7858,32.7881,4136,21.0205
1725614236,7858,32.7881,4136,21.0205
1725614343,7858,32.7881,4137,21.0256
1725614492,7858,32.7881,4137,21.0256
1725615081,7858,32.7881,4137,21.0256
1725615642,7858,32.7881,4137,21.0256
1725615656,7858,32.7881,4137,21.0256
1725616076,7858,32.7881,4137,21.0256
1725617472,7858,32.7881,4137,21.0256
1725618142,7858,32.7881,4137,21.0256
1725618217,7858,32.7881,4137,21.0256
1725618221,7862,32.8048,4139,21.0358
1725620475,7862,32.8048,4139,21.0358
1725623059,7881,32.8841,4145,21.0663
1725623393,7881,32.8841,4145,21.0663
1725623411,7881,32.8841,4145,21.0663
1725623924,7881,32.8841,4145,21.0663
1725623935,7881,32.8841,4145,21.0663
