time,l_abs,l_per,b_abs,b_per
1731584117,22728,12.8,9513,8.7
1731584447,23738,13.4,10029,9.2
1731585259,23820,13.5,10094,9.3
1731586549,23863,13.5,10139,9.3
1731588036,24038,13.6,10268,9.4
1731588659,24124,13.6,10331,9.5
1731552363,24582,13.9,10468,9.6
1731591561,26172,14.8,11186,10.3
1731593463,26237,14.8,11218,10.3
1731595102,26273,14.8,11246,10.3
1731596156,26788,15.1,11404,10.5
1731598260,26866,15.2,11450,10.5
1731599574,26975,15.2,11520,10.6
1731600714,27012,15.3,11545,10.6
1731601723,27034,15.3,11562,10.6
1731602289,27045,15.3,11571,10.6
1731552377,27059,15.3,11579,10.6
1731604473,27089,15.3,11600,10.6
1731605002,27096,15.3,11606,10.6
1731606351,27099,15.3,11609,10.6
1731607609,27100,15.3,11611,10.6
1731608892,27102,15.3,11613,10.6
1731609758,27105,15.3,11616,10.6
1731610376,27116,15.3,11622,10.7
1731610859,27119,15.3,11625,10.7
1731612856,27121,15.3,11626,10.7
1731552389,27746,15.7,11910,10.9
1731614775,27746,15.7,11911,10.9
1731615400,27748,15.7,11913,10.9
1731615688,27751,15.7,11915,10.9
1731616082,27751,15.7,11915,10.9
1731616961,27752,15.7,11917,10.9
1731617953,27754,15.7,11920,10.9
1731619321,27755,15.7,11921,10.9
1731620937,27755,15.7,11922,10.9
1731621660,27815,15.7,11958,11.0
1731552410,27820,15.7,11965,11.0
1731626277,27820,15.7,11966,11.0
1731627245,27822,15.7,11968,11.0
1731628561,27822,15.7,11969,11.0
1731629287,27822,15.7,11969,11.0
1731630844,27822,15.7,11969,11.0
1731631958,27822,15.7,11970,11.0
1731633034,27822,15.7,11970,11.0
1731633730,27825,15.7,11980,11.0
1731634589,27829,15.7,11981,11.0
1731552422,27829,15.7,11981,11.0
1731635878,27829,15.7,11981,11.0
1731636607,27829,15.7,11981,11.0
1731636950,27829,15.7,11981,11.0
1731637672,27829,15.7,11983,11.0
1731638138,27829,15.7,11983,11.0
1731552439,27829,15.7,11985,11.0
1731552459,27829,15.7,11985,11.0
1731552211,27830,15.7,11986,11.0
1731552492,27837,15.7,11989,11.0
1731552517,27841,15.7,11991,11.0
1731552544,27841,15.7,11991,11.0
1731552563,27841,15.7,11991,11.0
1731552591,27843,15.7,11994,11.0
1731552614,27845,15.7,11995,11.0
1731552639,27987,15.8,12028,11.0
1731552674,27990,15.8,12031,11.0
1731552691,27990,15.8,12033,11.0
1731552224,27990,15.8,12033,11.0
1731552724,27990,15.8,12033,11.0
1731552744,27994,15.8,12035,11.0
1731552754,27994,15.8,12035,11.0
1731552763,27996,15.8,12036,11.0
1731552777,27996,15.8,12036,11.0
1731552790,27997,15.8,12037,11.0
1731552801,28010,15.8,12041,11.0
1731552813,28010,15.8,12041,11.0
