time,l_abs,l_per,b_abs,b_per
1730722314,1814,7.1,859,4.6
1730722316,1820,7.1,867,4.6
1730722321,1840,7.2,878,4.7
1730722322,1854,7.2,882,4.7
1730722327,1870,7.3,891,4.7
1730722328,1884,7.3,894,4.8
1730722329,1884,7.3,894,4.8
1730722334,1884,7.3,894,4.8
1730722335,1884,7.3,894,4.8
1730722336,1908,7.4,912,4.9
1730722337,1908,7.4,915,4.9
1730722343,1946,7.6,946,5.0
1730722348,1952,7.6,967,5.1
1730722354,1952,7.6,967,5.1
1730722355,1952,7.6,968,5.2
1730722361,1952,7.6,971,5.2
1730722362,1953,7.6,974,5.2
1730722363,1953,7.6,974,5.2
1730722369,1953,7.6,978,5.2
1730722375,1953,7.6,978,5.2
1730722376,1953,7.6,978,5.2
1730722377,1953,7.6,979,5.2
1730722379,1953,7.6,979,5.2
1730722380,1953,7.6,979,5.2
1730722386,1953,7.6,979,5.2
1730722391,1953,7.6,979,5.2
1730722392,1953,7.6,979,5.2
1730722393,1953,7.6,979,5.2
1730722395,1953,7.6,979,5.2
1730722396,1953,7.6,979,5.2
1730722397,1953,7.6,979,5.2
1730722398,1953,7.6,979,5.2
1730722404,1953,7.6,979,5.2
1730722406,1955,7.6,981,5.2
1730722407,1955,7.6,982,5.2
1730722411,1955,7.6,983,5.2
1730722412,1956,7.6,986,5.2
1730722414,1956,7.6,986,5.2
1730722415,1956,7.6,986,5.2
1730722416,1956,7.6,986,5.2
1730722417,1956,7.6,986,5.2
1730722424,1956,7.6,986,5.2
1730722425,1956,7.6,986,5.2
1730722426,1956,7.6,986,5.2
1730722428,1956,7.6,986,5.2
1730722429,1956,7.6,987,5.3
1730722430,1956,7.6,987,5.3
1730722431,1956,7.6,987,5.3
1730722432,1956,7.6,987,5.3
1730722434,1956,7.6,988,5.3
1730722435,1956,7.6,988,5.3
1730722436,1956,7.6,988,5.3
1730722438,1956,7.6,988,5.3
1730722439,1956,7.6,988,5.3
1730722440,1956,7.6,988,5.3
1730722441,1956,7.6,988,5.3
1730722442,1956,7.6,988,5.3
1730722443,1956,7.6,988,5.3
1730722445,1956,7.6,988,5.3
1730722446,1956,7.6,988,5.3
1730722447,1956,7.6,988,5.3
1730722449,1956,7.6,988,5.3
1730722449,1956,7.6,988,5.3
1730722451,1956,7.6,988,5.3
1730722452,1956,7.6,988,5.3
1730722453,1956,7.6,990,5.3
1730722455,1956,7.6,990,5.3
1730722458,1956,7.6,990,5.3
1730722460,1963,7.6,994,5.3
1730722461,1963,7.6,994,5.3
1730722463,1963,7.6,995,5.3
1730722464,1963,7.6,995,5.3
1730722469,1963,7.6,995,5.3
1730722475,1963,7.6,995,5.3
1730722476,1963,7.6,995,5.3
1730722477,1963,7.6,996,5.3
1730722483,1967,7.7,1004,5.3
1730722487,1967,7.7,1004,5.3
1730722488,1967,7.7,1004,5.3
1730722490,1967,7.7,1004,5.3
1730722491,1967,7.7,1004,5.3
1730722493,1967,7.7,1004,5.3
1730722494,1967,7.7,1004,5.3
1730722495,1967,7.7,1004,5.3
1730722497,1967,7.7,1004,5.3
1730722498,1967,7.7,1004,5.3
1730722499,1967,7.7,1004,5.3
1730722501,1967,7.7,1004,5.3
1730722502,1967,7.7,1004,5.3
1730722503,1967,7.7,1004,5.3
1730722507,1967,7.7,1004,5.3
1730722509,1967,7.7,1004,5.3
1730722510,1967,7.7,1004,5.3
1730722512,1967,7.7,1004,5.3
1730722513,1967,7.7,1004,5.3
1730722514,1967,7.7,1004,5.3
1730722515,1967,7.7,1005,5.3
1730722516,1967,7.7,1005,5.3
1730722517,1967,7.7,1006,5.4
1730722519,1967,7.7,1006,5.4
1730722521,1967,7.7,1006,5.4
1730722522,1967,7.7,1006,5.4
1730722523,1967,7.7,1006,5.4
1730722525,1967,7.7,1006,5.4
1730722527,1967,7.7,1006,5.4
1730722528,1967,7.7,1006,5.4
1730722530,1967,7.7,1006,5.4
1730722531,1967,7.7,1006,5.4
1730722532,1967,7.7,1006,5.4
1730722534,1967,7.7,1006,5.4
1730722535,1967,7.7,1006,5.4
1730722536,1967,7.7,1006,5.4
1730722538,1967,7.7,1006,5.4
1730722539,1967,7.7,1006,5.4
1730722541,1967,7.7,1006,5.4
1730722542,1967,7.7,1006,5.4
1730722543,1967,7.7,1006,5.4
1730722545,1967,7.7,1006,5.4
1730722546,1967,7.7,1006,5.4
1730722548,1967,7.7,1006,5.4
1730722549,1967,7.7,1006,5.4
1730722550,1967,7.7,1006,5.4
1730722551,1967,7.7,1008,5.4
1730722552,1967,7.7,1008,5.4
1730722554,1967,7.7,1008,5.4
1730722556,1967,7.7,1008,5.4
1730722557,1967,7.7,1008,5.4
1730722559,1967,7.7,1008,5.4
1730722560,1967,7.7,1008,5.4
1730722561,1967,7.7,1008,5.4
