time,l_abs,l_per,b_abs,b_per
1726140256,7825,9.4603,3279,5.6211
1726140274,7825,9.4603,3279,5.6211
1726140307,7897,9.5474,3331,5.7102
1726140311,7928,9.5848,3346,5.7359
1726140315,7928,9.5848,3346,5.7359
1726140329,7928,9.5848,3346,5.7359
1726140394,7936,9.5945,3351,5.7445
1726140399,7954,9.6163,3363,5.7651
1726140412,7968,9.6332,3379,5.7925
1726140422,8482,10.2546,3623,6.2108
1726140426,8490,10.2643,3627,6.2176
1726140514,8494,10.2691,3631,6.2245
1726140566,8494,10.2691,3631,6.2245
1726140571,8496,10.2715,3633,6.2279
1726140798,8496,10.2715,3633,6.2279
1726140840,8626,10.4287,3666,6.2845
1726140852,8626,10.4287,3666,6.2845
1726140944,8627,10.4299,3670,6.2914
1726140954,8629,10.4323,3672,6.2948
1726141123,8633,10.4372,3678,6.3051
1726141175,8633,10.4372,3680,6.3085
1726141204,8633,10.4372,3680,6.3085
1726141227,8633,10.4372,3680,6.3085
1726141327,8634,10.4384,3681,6.3102
1726141395,8634,10.4384,3681,6.3102
1726141408,8634,10.4384,3681,6.3102
1726141438,8638,10.4432,3683,6.3136
1726141648,8638,10.4432,3683,6.3136
1726141718,8646,10.4529,3689,6.3239
1726141823,8646,10.4529,3690,6.3256
1726141829,8726,10.5496,3731,6.3959
1726141837,8734,10.5593,3738,6.4079
1726141967,8739,10.5653,3742,6.4148
1726141996,8739,10.5653,3742,6.4148
1726142021,8830,10.6753,3794,6.5039
1726142030,8830,10.6753,3794,6.5039
1726142533,8830,10.6753,3794,6.5039
1726142752,8830,10.6753,3796,6.5074
1726143017,8833,10.6790,3799,6.5125
1726143448,8833,10.6790,3799,6.5125
1726143459,8833,10.6790,3799,6.5125
1726143598,8834,10.6802,3802,6.5176
1726143686,8985,10.8627,3872,6.6376
1726143710,8985,10.8627,3872,6.6376
1726143893,8993,10.8724,3876,6.6445
1726144307,8993,10.8724,3876,6.6445
1726144498,9059,10.9522,3903,6.6908
1726144533,9059,10.9522,3903,6.6908
1726144709,9064,10.9582,3911,6.7045
1726144803,9065,10.9595,3916,6.7131
1726144924,9065,10.9595,3919,6.7182
1726145365,9066,10.9607,3921,6.7216
1726145373,9066,10.9607,3921,6.7216
1726145698,9067,10.9619,3923,6.7251
1726145806,9067,10.9619,3924,6.7268
1726146458,9067,10.9619,3924,6.7268
1726146562,9071,10.9667,3928,6.7336
1726146589,9073,10.9691,3931,6.7388
1726146726,9073,10.9691,3932,6.7405
1726146735,9082,10.9800,3939,6.7525
1726146773,9082,10.9800,3939,6.7525
1726146851,9092,10.9921,3949,6.7696
1726147801,9093,10.9933,3950,6.7714
1726148065,9093,10.9933,3950,6.7714
1726148134,9093,10.9933,3950,6.7714
1726148176,9093,10.9933,3950,6.7714
1726148751,9093,10.9933,3950,6.7714
1726149435,9093,10.9933,3950,6.7714
1726150506,9093,10.9933,3951,6.7731
1726150575,9093,10.9933,3951,6.7731
1726151053,9098,10.9993,3960,6.7885
1726151135,9098,10.9993,3961,6.7902
1726151291,9098,10.9993,3961,6.7902
1726151304,9098,10.9993,3961,6.7902
1726151596,9098,10.9993,3961,6.7902
1726151831,9098,10.9993,3961,6.7902
1726152037,9098,10.9993,3961,6.7902
1726152306,9098,10.9993,3961,6.7902
1726152314,9099,11.0006,3962,6.7919
1726152331,9105,11.0078,3968,6.8022
