time,l_abs,l_per,b_abs,b_per
1730722304,1681,6.5,778,4.1
1730722307,1685,6.6,779,4.1
1730722311,1705,6.6,790,4.2
1730722313,1715,6.7,792,4.2
1730722314,1731,6.7,799,4.3
1730722315,1741,6.8,801,4.3
1730722316,1741,6.8,801,4.3
1730722322,1752,6.8,819,4.4
1730722323,1772,6.9,836,4.4
1730722325,1772,6.9,843,4.5
1730722326,1772,6.9,844,4.5
1730722327,1913,7.5,941,5.0
1730722328,1913,7.5,941,5.0
1730722329,1913,7.5,941,5.0
1730722330,1914,7.5,948,5.0
1730722333,1914,7.5,948,5.0
1730722334,1914,7.5,949,5.1
1730722335,1914,7.5,949,5.1
1730722336,1914,7.5,949,5.1
1730722337,1943,7.6,960,5.1
1730722338,1943,7.6,961,5.1
1730722339,1943,7.6,966,5.1
1730722340,1943,7.6,967,5.1
1730722341,1943,7.6,967,5.1
1730722343,1943,7.6,967,5.1
1730722343,1943,7.6,967,5.1
1730722344,1943,7.6,967,5.1
1730722345,1943,7.6,967,5.1
1730722347,1943,7.6,968,5.2
1730722348,1943,7.6,968,5.2
1730722348,1943,7.6,968,5.2
1730722349,1943,7.6,968,5.2
1730722350,1943,7.6,968,5.2
1730722351,1943,7.6,968,5.2
1730722352,1943,7.6,968,5.2
1730722353,1943,7.6,968,5.2
1730722354,1943,7.6,972,5.2
1730722355,1943,7.6,973,5.2
1730722357,1943,7.6,974,5.2
1730722358,1943,7.6,974,5.2
1730722360,1943,7.6,974,5.2
1730722361,1943,7.6,974,5.2
1730722362,1943,7.6,974,5.2
1730722363,1943,7.6,974,5.2
1730722364,1943,7.6,974,5.2
1730722365,1943,7.6,974,5.2
1730722366,1943,7.6,975,5.2
1730722368,1943,7.6,975,5.2
1730722369,1943,7.6,975,5.2
1730722371,1943,7.6,975,5.2
1730722372,1943,7.6,975,5.2
1730722373,1943,7.6,975,5.2
1730722374,1943,7.6,976,5.2
1730722376,1943,7.6,978,5.2
1730722378,1943,7.6,978,5.2
1730722379,1943,7.6,978,5.2
1730722380,1943,7.6,978,5.2
1730722382,1943,7.6,978,5.2
1730722383,1943,7.6,978,5.2
1730722384,1944,7.6,982,5.2
1730722385,1944,7.6,982,5.2
1730722387,1944,7.6,982,5.2
1730722389,1944,7.6,982,5.2
1730722390,1944,7.6,982,5.2
1730722392,1944,7.6,982,5.2
1730722393,1944,7.6,982,5.2
1730722395,1944,7.6,982,5.2
1730722396,1944,7.6,982,5.2
1730722398,1944,7.6,982,5.2
1730722399,1944,7.6,982,5.2
1730722400,1945,7.6,985,5.2
1730722401,1945,7.6,985,5.2
1730722403,1945,7.6,985,5.2
1730722404,1945,7.6,986,5.2
1730722406,1945,7.6,986,5.2
1730722407,1945,7.6,986,5.2
1730722408,1945,7.6,986,5.2
1730722410,1945,7.6,986,5.2
1730722411,1945,7.6,986,5.2
1730722412,1945,7.6,986,5.2
1730722415,1945,7.6,986,5.2
1730722417,1945,7.6,986,5.2
1730722418,1945,7.6,986,5.2
1730722423,1945,7.6,986,5.2
1730722424,1945,7.6,986,5.2
1730722425,1945,7.6,986,5.2
1730722427,1945,7.6,986,5.2
1730722428,1945,7.6,986,5.2
1730722430,1945,7.6,988,5.3
1730722431,1945,7.6,988,5.3
1730722433,1945,7.6,988,5.3
1730722435,1945,7.6,988,5.3
1730722436,1945,7.6,988,5.3
1730722438,1945,7.6,989,5.3
1730722439,1945,7.6,989,5.3
1730722441,1945,7.6,989,5.3
1730722442,1945,7.6,989,5.3
1730722443,1945,7.6,990,5.3
1730722445,1945,7.6,990,5.3
1730722446,1945,7.6,990,5.3
1730722448,1945,7.6,990,5.3
1730722450,1945,7.6,990,5.3
1730722451,1945,7.6,991,5.3
1730722452,1945,7.6,991,5.3
1730722454,1945,7.6,991,5.3
1730722457,1945,7.6,991,5.3
1730722458,1945,7.6,991,5.3
1730722459,1945,7.6,991,5.3
1730722460,1947,7.6,993,5.3
1730722462,1947,7.6,993,5.3
1730722463,1947,7.6,993,5.3
1730722465,1947,7.6,993,5.3
1730722467,1947,7.6,993,5.3
1730722468,1947,7.6,993,5.3
1730722471,1947,7.6,993,5.3
1730722472,1947,7.6,993,5.3
1730722473,1947,7.6,993,5.3
1730722475,1947,7.6,993,5.3
1730722476,1947,7.6,993,5.3
1730722478,1947,7.6,993,5.3
1730722480,1947,7.6,993,5.3
1730722483,1947,7.6,993,5.3
1730722484,1947,7.6,993,5.3
1730722486,1947,7.6,993,5.3
1730722488,1947,7.6,993,5.3
1730722490,1947,7.6,993,5.3
1730722491,1947,7.6,993,5.3
1730722493,1947,7.6,993,5.3
1730722494,1947,7.6,993,5.3
1730722496,1947,7.6,993,5.3
1730722498,1947,7.6,993,5.3
1730722500,1947,7.6,993,5.3
1730722502,1947,7.6,993,5.3
1730722505,1947,7.6,993,5.3
1730722507,1947,7.6,993,5.3
1730722509,1947,7.6,993,5.3
1730722510,1947,7.6,993,5.3
1730722512,1947,7.6,993,5.3
1730722514,1947,7.6,993,5.3
1730722516,1947,7.6,993,5.3
1730722519,1947,7.6,993,5.3
1730722520,1947,7.6,993,5.3
1730722522,1947,7.6,993,5.3
1730722525,1947,7.6,993,5.3
1730722526,1947,7.6,993,5.3
1730722529,1947,7.6,993,5.3
1730722531,1947,7.6,993,5.3
1730722532,1947,7.6,993,5.3
1730722537,1947,7.6,993,5.3
1730722542,1947,7.6,995,5.3
1730722544,1947,7.6,995,5.3
1730722548,1947,7.6,995,5.3
1730722549,1947,7.6,997,5.3
1730722555,1947,7.6,997,5.3
1730722557,1947,7.6,997,5.3
1730722558,1947,7.6,997,5.3
1730722560,1947,7.6,997,5.3
1730722562,1947,7.6,997,5.3
1730722564,1947,7.6,997,5.3
1730722566,1947,7.6,997,5.3
1730722568,1947,7.6,997,5.3
1730722570,1947,7.6,997,5.3
1730722572,1947,7.6,997,5.3
1730722573,1947,7.6,997,5.3
1730722575,1947,7.6,997,5.3
1730722576,1947,7.6,997,5.3
1730722578,1947,7.6,997,5.3
1730722579,1947,7.6,997,5.3
1730722582,1947,7.6,997,5.3
1730722584,1947,7.6,997,5.3
1730722585,1947,7.6,997,5.3
1730722588,1947,7.6,997,5.3
1730722590,1947,7.6,997,5.3
1730722591,1947,7.6,997,5.3
1730722592,1947,7.6,997,5.3
1730722594,1947,7.6,997,5.3
1730722596,1947,7.6,997,5.3
1730722597,1947,7.6,997,5.3
1730722599,1947,7.6,997,5.3
1730722600,1947,7.6,997,5.3
1730722602,1947,7.6,997,5.3
1730722603,1947,7.6,997,5.3
1730722605,1947,7.6,997,5.3
1730722607,1947,7.6,997,5.3
1730722609,1947,7.6,997,5.3
1730722612,1947,7.6,997,5.3
1730722614,1947,7.6,997,5.3
1730722618,1947,7.6,997,5.3
1730722620,1947,7.6,997,5.3
1730722623,1947,7.6,997,5.3
1730722625,1947,7.6,997,5.3
1730722626,1947,7.6,997,5.3
1730722628,1947,7.6,997,5.3
1730722631,1947,7.6,997,5.3
1730722632,1947,7.6,997,5.3
1730722634,1947,7.6,998,5.3
1730722636,1947,7.6,998,5.3
1730722638,1947,7.6,998,5.3
1730722641,1947,7.6,998,5.3
1730722642,1947,7.6,998,5.3
1730722643,1947,7.6,999,5.3
1730722645,1947,7.6,999,5.3
1730722647,1947,7.6,999,5.3
1730722650,1947,7.6,999,5.3
1730722652,1947,7.6,999,5.3
1730722653,1947,7.6,999,5.3
1730722656,1947,7.6,999,5.3
1730722660,1947,7.6,999,5.3
1730722665,1947,7.6,999,5.3
1730722668,1947,7.6,999,5.3
1730722669,1947,7.6,999,5.3
1730722676,1947,7.6,999,5.3
1730722683,1947,7.6,1000,5.3
1730722687,1947,7.6,1000,5.3
1730722689,1947,7.6,1000,5.3
1730722691,1951,7.6,1008,5.4
1730722693,1951,7.6,1008,5.4
1730722696,1951,7.6,1008,5.4
1730722698,1951,7.6,1008,5.4
1730722700,1951,7.6,1008,5.4
1730722701,1951,7.6,1008,5.4
1730722703,1951,7.6,1008,5.4
1730722710,1951,7.6,1008,5.4
1730722711,1951,7.6,1008,5.4
1730722714,1951,7.6,1008,5.4
1730722716,1959,7.6,1013,5.4
1730722720,1963,7.6,1014,5.4
1730722727,1963,7.6,1014,5.4
1730722734,1963,7.6,1014,5.4
1730722738,1963,7.6,1014,5.4
1730722740,1963,7.6,1014,5.4
1730722741,1963,7.6,1014,5.4
1730722743,1963,7.6,1017,5.4
1730722745,1963,7.6,1017,5.4
1730722747,1963,7.6,1017,5.4
1730722749,1963,7.6,1017,5.4
1730722757,1963,7.6,1017,5.4
1730722760,1963,7.6,1017,5.4
1730722763,1963,7.6,1018,5.4
1730722775,1963,7.6,1018,5.4
1730722776,1963,7.6,1018,5.4
1730722778,1963,7.6,1018,5.4
1730722780,1963,7.6,1018,5.4
1730722782,1963,7.6,1018,5.4
1730722785,1963,7.6,1018,5.4
1730722786,1963,7.6,1018,5.4
1730722789,1963,7.6,1018,5.4
1730722793,1963,7.6,1018,5.4
1730722796,1963,7.6,1018,5.4
1730722799,1963,7.6,1018,5.4
1730722803,1963,7.6,1018,5.4
1730722805,1963,7.6,1018,5.4
1730722808,1963,7.6,1018,5.4
1730722810,1963,7.6,1018,5.4
1730722812,1963,7.6,1018,5.4
1730722815,1963,7.6,1018,5.4
1730722823,1963,7.6,1018,5.4
1730722833,1963,7.6,1018,5.4
1730722836,1963,7.6,1018,5.4
1730722838,1963,7.6,1018,5.4
1730722843,1963,7.6,1018,5.4
1730722847,1963,7.6,1018,5.4
1730722850,1963,7.6,1018,5.4
1730722851,1963,7.6,1018,5.4
1730722856,1963,7.6,1018,5.4
1730722857,1963,7.6,1018,5.4
1730722861,1963,7.6,1018,5.4
1730722863,1963,7.6,1018,5.4
1730722866,1963,7.6,1018,5.4
1730722873,1963,7.6,1018,5.4
1730722875,1963,7.6,1018,5.4
1730722883,1963,7.6,1018,5.4
1730722888,1963,7.6,1019,5.4
1730722890,1963,7.6,1019,5.4
1730722896,1963,7.6,1019,5.4
1730722904,1963,7.6,1019,5.4
1730722909,1963,7.6,1019,5.4
1730722912,1963,7.6,1019,5.4
1730722914,1963,7.6,1019,5.4
1730722918,1963,7.6,1019,5.4
1730722923,1963,7.6,1019,5.4
1730722930,1963,7.6,1019,5.4
1730722940,1963,7.6,1019,5.4
1730722941,1963,7.6,1019,5.4
1730722944,1963,7.6,1019,5.4
1730722946,1963,7.6,1020,5.4
1730722949,1963,7.6,1020,5.4
1730722952,1963,7.6,1020,5.4
1730722954,1963,7.6,1020,5.4
1730722957,1963,7.6,1020,5.4
1730722962,1963,7.6,1021,5.4
1730722973,1963,7.6,1021,5.4
1730722977,1987,7.7,1038,5.5
1730722981,1987,7.7,1038,5.5
1730722983,1987,7.7,1038,5.5
1730722985,1987,7.7,1038,5.5
1730722987,1987,7.7,1038,5.5
1730722989,1987,7.7,1038,5.5
1730722992,1987,7.7,1038,5.5
1730722996,1987,7.7,1038,5.5
1730722999,1987,7.7,1038,5.5
1730723002,1987,7.7,1039,5.5
1730723004,1987,7.7,1039,5.5
1730723007,1987,7.7,1039,5.5
1730723009,1987,7.7,1039,5.5
1730723011,1987,7.7,1039,5.5
1730723014,1987,7.7,1039,5.5
1730723024,1987,7.7,1039,5.5
1730723030,1987,7.7,1039,5.5
1730723033,1987,7.7,1039,5.5
1730723035,1987,7.7,1039,5.5
1730723040,1987,7.7,1039,5.5
1730723045,1987,7.7,1039,5.5
1730723049,1987,7.7,1039,5.5
1730723050,1987,7.7,1039,5.5
1730723053,1987,7.7,1039,5.5
1730723057,1987,7.7,1039,5.5
1730723070,1987,7.7,1039,5.5
1730723074,1987,7.7,1039,5.5
1730723076,1987,7.7,1039,5.5
1730723077,1987,7.7,1039,5.5
1730723084,1987,7.7,1039,5.5
1730723094,1987,7.7,1039,5.5
1730723102,1987,7.7,1039,5.5
1730723113,1987,7.7,1039,5.5
1730723123,1987,7.7,1039,5.5
1730723126,1987,7.7,1039,5.5
1730723132,1987,7.7,1039,5.5
1730723135,1987,7.7,1039,5.5
1730723142,1987,7.7,1039,5.5
1730723150,1987,7.7,1039,5.5
1730723152,1987,7.7,1039,5.5
1730723154,1987,7.7,1039,5.5
1730723159,1987,7.7,1039,5.5
1730723161,1987,7.7,1039,5.5
1730723166,1987,7.7,1039,5.5
1730723167,1987,7.7,1039,5.5
1730723192,1987,7.7,1039,5.5
1730723206,1987,7.7,1039,5.5
1730723215,1987,7.7,1039,5.5
1730723227,1987,7.7,1039,5.5
1730723230,1987,7.7,1039,5.5
1730723241,1987,7.7,1039,5.5
1730723243,1987,7.7,1039,5.5
1730723248,1987,7.7,1039,5.5
1730723254,1987,7.7,1039,5.5
1730723263,1987,7.7,1039,5.5
1730723267,1987,7.7,1039,5.5
1730723277,1987,7.7,1039,5.5
1730723282,1987,7.7,1039,5.5
1730723289,1989,7.7,1041,5.5
1730723293,1989,7.7,1041,5.5
1730723319,1989,7.7,1041,5.5
1730723321,1989,7.7,1041,5.5
1730723329,1989,7.7,1041,5.5
1730723335,1989,7.7,1041,5.5
1730723339,1989,7.7,1041,5.5
1730723341,1989,7.7,1041,5.5
1730723343,1989,7.7,1041,5.5
1730723353,1989,7.7,1041,5.5
1730723364,1989,7.7,1041,5.5
1730723368,1989,7.7,1041,5.5
1730723380,1989,7.7,1041,5.5
1730723400,1989,7.7,1041,5.5
1730723409,1989,7.7,1041,5.5
1730723419,1989,7.7,1041,5.5
1730723421,1989,7.7,1041,5.5
1730723426,1989,7.7,1041,5.5
1730723430,1989,7.7,1041,5.5
1730723440,1989,7.7,1041,5.5
1730723444,1989,7.7,1041,5.5
1730723445,1989,7.7,1041,5.5
1730723450,1989,7.7,1041,5.5
1730723468,1989,7.7,1041,5.5
1730723476,1989,7.7,1041,5.5
1730723484,1989,7.7,1042,5.5
1730723492,1989,7.7,1042,5.5
1730723495,1989,7.7,1042,5.5
1730723501,1989,7.7,1042,5.5
1730723511,1989,7.7,1042,5.5
1730723520,1989,7.7,1042,5.5
1730723531,1989,7.7,1042,5.5
1730723536,1989,7.7,1042,5.5
1730723547,1989,7.7,1042,5.5
1730723550,1989,7.7,1042,5.5
1730723556,1989,7.7,1042,5.5
1730723565,1989,7.7,1044,5.6
1730723593,1989,7.7,1044,5.6
1730723596,1989,7.7,1044,5.6
1730723609,1989,7.7,1044,5.6
1730723621,1989,7.7,1044,5.6
1730723636,1989,7.7,1044,5.6
