time,l_abs,l_per,b_abs,b_per
1725430850,5657,23.6043,3081,15.6587
1725430854,5675,23.6794,3104,15.7756
1725430856,5678,23.6919,3107,15.7908
1725430858,5711,23.8296,3117,15.8416
1725430859,5713,23.8379,3119,15.8518
1725430861,5713,23.8379,3119,15.8518
1725430863,5713,23.8379,3119,15.8518
1725430864,5719,23.8630,3124,15.8772
1725430866,5719,23.8630,3126,15.8874
1725430868,5719,23.8630,3127,15.8925
1725430871,5719,23.8630,3127,15.8925
1725430873,5720,23.8671,3133,15.9230
1725430875,5725,23.8880,3138,15.9484
1725430878,5725,23.8880,3139,15.9534
1725430880,5726,23.8922,3140,15.9585
1725430882,5728,23.9005,3142,15.9687
1725430884,5728,23.9005,3146,15.9890
1725430885,5729,23.9047,3147,15.9941
1725430886,5729,23.9047,3149,16.0043
1725430889,5729,23.9047,3149,16.0043
1725430892,5729,23.9047,3149,16.0043
1725430893,5732,23.9172,3153,16.0246
1725430895,5732,23.9172,3153,16.0246
1725430897,5733,23.9214,3156,16.0398
1725430899,5734,23.9256,3159,16.0551
1725430901,5734,23.9256,3160,16.0602
1725430902,5736,23.9339,3168,16.1008
1725430903,5737,23.9381,3170,16.1110
1725430905,5739,23.9464,3173,16.1262
1725430907,5739,23.9464,3173,16.1262
1725430909,5739,23.9464,3173,16.1262
1725430910,5739,23.9464,3175,16.1364
1725430911,5740,23.9506,3176,16.1415
1725430913,5740,23.9506,3176,16.1415
1725430916,5757,24.0215,3183,16.1771
1725430917,5757,24.0215,3183,16.1771
1725430919,5760,24.0340,3187,16.1974
1725430921,5760,24.0340,3188,16.2025
1725430922,5760,24.0340,3188,16.2025
1725430923,5760,24.0340,3188,16.2025
1725430925,5761,24.0382,3190,16.2126
1725430927,5761,24.0382,3192,16.2228
1725430930,5889,24.5723,3228,16.4058
1725430935,5897,24.6057,3230,16.4159
1725430939,5897,24.6057,3230,16.4159
1725430940,5898,24.6099,3234,16.4363
1725430944,5898,24.6099,3234,16.4363
1725430945,5898,24.6099,3235,16.4413
1725430947,5898,24.6099,3235,16.4413
1725430951,5898,24.6099,3235,16.4413
1725430953,5898,24.6099,3236,16.4464
1725430958,5898,24.6099,3236,16.4464
1725430960,5902,24.6266,3238,16.4566
1725430963,5906,24.6432,3243,16.4820
1725430965,5908,24.6516,3245,16.4922
1725430970,5908,24.6516,3245,16.4922
1725430972,5908,24.6516,3245,16.4922
1725430975,5908,24.6516,3247,16.5023
1725430978,5908,24.6516,3247,16.5023
1725430981,5908,24.6516,3247,16.5023
1725430983,5908,24.6516,3247,16.5023
1725430989,5908,24.6516,3247,16.5023
1725430994,5908,24.6516,3247,16.5023
1725430996,5908,24.6516,3247,16.5023
1725430999,5908,24.6516,3248,16.5074
1725431001,5908,24.6516,3248,16.5074
1725431004,5911,24.6641,3250,16.5176
1725431007,5911,24.6641,3250,16.5176
1725431011,5911,24.6641,3250,16.5176
1725431013,5911,24.6641,3251,16.5227
1725431014,5911,24.6641,3251,16.5227
1725431017,5911,24.6641,3251,16.5227
