time,l_abs,l_per,b_abs,b_per
1731413092,22211,12.5,9183,8.4
1731413094,22212,12.6,9185,8.4
1731413097,22227,12.6,9218,8.4
1731413100,22228,12.6,9220,8.4
1731413105,22241,12.6,9229,8.5
1731413108,22243,12.6,9230,8.5
1731413116,22253,12.6,9240,8.5
1731413121,22257,12.6,9242,8.5
1731413125,22289,12.6,9259,8.5
1731413129,22307,12.6,9277,8.5
1731413147,22308,12.6,9278,8.5
1731413153,22308,12.6,9278,8.5
1731413156,22308,12.6,9278,8.5
1731413157,22308,12.6,9278,8.5
1731413169,22308,12.6,9278,8.5
1731413174,22308,12.6,9278,8.5
1731413183,22311,12.6,9284,8.5
1731413188,22311,12.6,9284,8.5
1731413192,22311,12.6,9284,8.5
1731413199,22317,12.6,9286,8.5
1731413220,22317,12.6,9286,8.5
1731413224,22317,12.6,9286,8.5
1731413236,23531,13.3,9923,9.1
1731413239,23531,13.3,9923,9.1
1731413244,23531,13.3,9923,9.1
1731413263,23533,13.3,9924,9.1
1731413280,23541,13.3,9930,9.1
1731413284,23544,13.3,9932,9.1
1731413289,23544,13.3,9932,9.1
1731413295,23545,13.3,9934,9.1
1731413311,23618,13.3,9988,9.2
1731413314,23621,13.3,9990,9.2
1731413320,23621,13.3,9990,9.2
1731413326,23621,13.3,9990,9.2
1731413350,23625,13.3,9992,9.2
1731413358,23625,13.3,9992,9.2
1731413360,23625,13.3,9992,9.2
1731413380,23627,13.3,9993,9.2
1731413397,23627,13.3,9993,9.2
1731413404,23627,13.3,9993,9.2
1731413413,23629,13.4,9996,9.2
1731413420,23629,13.4,9996,9.2
1731413425,23663,13.4,10024,9.2
1731413429,23663,13.4,10024,9.2
1731413441,23668,13.4,10029,9.2
1731413446,23668,13.4,10029,9.2
1731413451,23668,13.4,10029,9.2
1731413459,23668,13.4,10029,9.2
1731413466,23668,13.4,10029,9.2
1731413488,23668,13.4,10029,9.2
1731413492,23670,13.4,10034,9.2
1731413498,23670,13.4,10034,9.2
1731413509,23670,13.4,10034,9.2
1731413532,23670,13.4,10034,9.2
1731413540,23670,13.4,10034,9.2
1731413561,23670,13.4,10034,9.2
1731413564,23670,13.4,10034,9.2
1731413571,23678,13.4,10041,9.2
1731413596,23678,13.4,10041,9.2
1731413601,23772,13.4,10105,9.3
1731413636,23772,13.4,10105,9.3
1731413641,23772,13.4,10105,9.3
1731413653,23772,13.4,10105,9.3
1731413671,23777,13.4,10109,9.3
1731413701,23777,13.4,10109,9.3
1731413705,23780,13.4,10114,9.3
1731413734,23780,13.4,10114,9.3
1731413747,23780,13.4,10114,9.3
1731413759,23780,13.4,10114,9.3
1731413786,23780,13.4,10114,9.3
1731413804,23780,13.4,10114,9.3
1731413812,23782,13.4,10115,9.3
1731413818,23782,13.4,10115,9.3
1731413872,23788,13.4,10119,9.3
1731413891,23788,13.4,10119,9.3
1731413903,23788,13.4,10119,9.3
1731413911,23788,13.4,10119,9.3
1731413914,23788,13.4,10119,9.3
1731413931,23790,13.4,10120,9.3
1731413956,23790,13.4,10120,9.3
1731413963,23790,13.4,10120,9.3
1731414000,23790,13.4,10120,9.3
1731414006,23790,13.4,10120,9.3
1731414016,23790,13.4,10120,9.3
1731414058,23790,13.4,10120,9.3
1731414063,23805,13.5,10128,9.3
1731414086,23805,13.5,10128,9.3
1731414095,23805,13.5,10128,9.3
1731414109,23805,13.5,10128,9.3
1731414124,23807,13.5,10129,9.3
1731414140,23809,13.5,10130,9.3
1731414145,23809,13.5,10130,9.3
1731414155,23809,13.5,10130,9.3
1731414201,23809,13.5,10130,9.3
1731414213,23809,13.5,10130,9.3
1731414221,23809,13.5,10131,9.3
1731414248,23825,13.5,10142,9.3
1731414301,23825,13.5,10142,9.3
1731414381,23825,13.5,10142,9.3
1731414402,23827,13.5,10145,9.3
1731414480,23827,13.5,10145,9.3
1731414609,23831,13.5,10148,9.3
1731414641,23831,13.5,10148,9.3
1731414686,23831,13.5,10148,9.3
1731414709,23831,13.5,10148,9.3
1731414752,23832,13.5,10149,9.3
1731414769,23832,13.5,10149,9.3
1731414783,23832,13.5,10150,9.3
1731414797,23832,13.5,10150,9.3
1731414839,23835,13.5,10152,9.3
1731414857,23839,13.5,10153,9.3
1731414875,23839,13.5,10153,9.3
1731414879,23843,13.5,10155,9.3
1731414887,23843,13.5,10155,9.3
1731414971,23843,13.5,10155,9.3
1731414977,23869,13.5,10162,9.3
1731414997,23869,13.5,10162,9.3
1731415007,23869,13.5,10162,9.3
1731415090,23871,13.5,10163,9.3
1731415149,23871,13.5,10163,9.3
1731415163,23871,13.5,10163,9.3
1731415166,23871,13.5,10163,9.3
1731415204,23875,13.5,10166,9.3
1731415216,23877,13.5,10167,9.3
1731415315,23877,13.5,10167,9.3
1731415321,23877,13.5,10167,9.3
1731415333,23877,13.5,10168,9.3
1731415347,23877,13.5,10168,9.3
1731415369,23878,13.5,10169,9.3
1731415467,23878,13.5,10169,9.3
1731415512,23878,13.5,10169,9.3
1731415555,23878,13.5,10169,9.3
1731415593,23878,13.5,10169,9.3
1731415624,23878,13.5,10170,9.3
1731415640,23878,13.5,10170,9.3
1731415695,23878,13.5,10170,9.3
1731415705,23878,13.5,10170,9.3
1731415757,23878,13.5,10170,9.3
1731415779,23878,13.5,10170,9.3
1731415805,24337,13.8,10305,9.4
1731415878,24337,13.8,10305,9.4
1731415895,24337,13.8,10305,9.4
1731415926,24338,13.8,10309,9.4
1731415968,24338,13.8,10309,9.4
1731416002,24338,13.8,10309,9.4
1731416042,24338,13.8,10309,9.4
1731416095,24340,13.8,10311,9.4
1731416211,24340,13.8,10311,9.4
1731416225,24343,13.8,10312,9.4
1731416368,24343,13.8,10312,9.4
1731416401,24343,13.8,10312,9.4
1731416501,24343,13.8,10312,9.4
1731416549,24357,13.8,10317,9.5
1731416586,24357,13.8,10317,9.5
1731416632,24357,13.8,10317,9.5
1731416680,24358,13.8,10318,9.5
1731416701,24366,13.8,10323,9.5
1731416759,24366,13.8,10323,9.5
1731416775,24366,13.8,10323,9.5
1731416780,24366,13.8,10323,9.5
1731416935,24366,13.8,10323,9.5
1731417003,24406,13.8,10348,9.5
1731417028,24406,13.8,10348,9.5
1731417035,24406,13.8,10348,9.5
1731417101,24406,13.8,10348,9.5
1731417172,24406,13.8,10348,9.5
1731417225,24406,13.8,10348,9.5
1731417232,24406,13.8,10348,9.5
1731417326,24408,13.8,10351,9.5
1731417331,24408,13.8,10351,9.5
1731417387,24408,13.8,10351,9.5
1731417496,24408,13.8,10351,9.5
1731417558,24408,13.8,10351,9.5
1731417646,24408,13.8,10351,9.5
1731417698,24408,13.8,10351,9.5
1731417980,24408,13.8,10351,9.5
1731418026,24408,13.8,10351,9.5
1731418077,24408,13.8,10351,9.5
1731418298,24408,13.8,10351,9.5
1731418389,24413,13.8,10354,9.5
1731418482,24413,13.8,10354,9.5
1731418539,24413,13.8,10354,9.5
1731418543,24414,13.8,10355,9.5
1731418623,24414,13.8,10356,9.5
1731418634,24414,13.8,10357,9.5
1731418674,24414,13.8,10357,9.5
1731418727,24414,13.8,10357,9.5
1731418799,24414,13.8,10357,9.5
1731418908,24414,13.8,10357,9.5
1731419072,24414,13.8,10357,9.5
1731419145,24414,13.8,10357,9.5
1731419214,24436,13.8,10372,9.5
1731419254,24436,13.8,10372,9.5
1731419302,24436,13.8,10372,9.5
1731419401,24436,13.8,10372,9.5
1731419522,24436,13.8,10372,9.5
1731419546,24436,13.8,10372,9.5
1731419567,24436,13.8,10372,9.5
1731419615,24436,13.8,10372,9.5
1731419698,24436,13.8,10372,9.5
1731419700,24436,13.8,10372,9.5
1731419782,24436,13.8,10372,9.5
1731419806,24436,13.8,10372,9.5
1731419879,24436,13.8,10372,9.5
1731419905,24436,13.8,10372,9.5
1731419951,24436,13.8,10372,9.5
1731419967,24436,13.8,10372,9.5
1731420005,24436,13.8,10372,9.5
1731420017,24436,13.8,10372,9.5
1731420020,24442,13.8,10375,9.5
1731420047,24442,13.8,10375,9.5
1731420087,24442,13.8,10375,9.5
1731420145,24442,13.8,10375,9.5
1731420149,24442,13.8,10375,9.5
1731420237,24442,13.8,10375,9.5
1731420266,24442,13.8,10375,9.5
1731420350,24442,13.8,10375,9.5
1731420391,24442,13.8,10375,9.5
1731420396,24442,13.8,10375,9.5
1731420423,24442,13.8,10375,9.5
1731420459,24442,13.8,10375,9.5
1731420575,24442,13.8,10375,9.5
1731420639,24442,13.8,10375,9.5
1731420715,24442,13.8,10375,9.5
1731420799,24442,13.8,10375,9.5
1731420834,24446,13.8,10376,9.5
1731420897,25943,14.7,11055,10.1
1731420901,25943,14.7,11055,10.1
1731420969,25943,14.7,11055,10.1
1731421031,25943,14.7,11055,10.1
1731421153,25943,14.7,11055,10.1
1731421604,25943,14.7,11055,10.1
1731421883,25943,14.7,11055,10.1
1731422059,25943,14.7,11055,10.1
1731422129,25943,14.7,11055,10.1
1731422283,25943,14.7,11055,10.1
1731422289,25951,14.7,11058,10.1
1731422596,25951,14.7,11058,10.1
1731422659,25951,14.7,11058,10.1
1731422680,25951,14.7,11058,10.1
1731422747,25951,14.7,11058,10.1
1731422956,25951,14.7,11058,10.1
1731422962,25951,14.7,11058,10.1
1731423169,25951,14.7,11058,10.1
1731423202,25951,14.7,11058,10.1
1731423230,25951,14.7,11058,10.1
1731423358,25951,14.7,11058,10.1
1731423480,25951,14.7,11058,10.1
1731423951,25951,14.7,11058,10.1
1731424013,25951,14.7,11058,10.1
1731424027,25951,14.7,11058,10.1
1731424102,25951,14.7,11058,10.1
1731424105,25951,14.7,11058,10.1
1731424117,25951,14.7,11058,10.1
1731424265,25951,14.7,11058,10.1
1731424308,25951,14.7,11058,10.1
1731424705,25951,14.7,11058,10.1
1731424721,25951,14.7,11058,10.1
1731424763,25952,14.7,11060,10.1
1731424777,25953,14.7,11061,10.1
1731424898,25953,14.7,11061,10.1
1731424940,25953,14.7,11061,10.1
1731425082,25955,14.7,11064,10.1
1731425143,25955,14.7,11064,10.1
1731425421,25955,14.7,11064,10.1
1731425439,26006,14.7,11079,10.2
1731425743,26089,14.7,11116,10.2
1731425759,26089,14.7,11116,10.2
1731425764,26089,14.7,11116,10.2
1731425901,26089,14.7,11116,10.2
1731426042,26089,14.7,11116,10.2
1731426134,26089,14.7,11116,10.2
1731426137,26089,14.7,11116,10.2
1731426147,26089,14.7,11116,10.2
1731426253,26089,14.7,11116,10.2
1731426399,26089,14.7,11116,10.2
1731426555,26089,14.7,11116,10.2
1731426656,26089,14.7,11116,10.2
1731426867,26091,14.7,11117,10.2
1731426874,26091,14.7,11117,10.2
1731427301,26102,14.7,11120,10.2
1731427309,26102,14.7,11120,10.2
1731427330,26102,14.7,11120,10.2
1731427484,26102,14.7,11120,10.2
1731427755,26104,14.7,11121,10.2
1731427839,26104,14.7,11121,10.2
1731427973,26104,14.7,11121,10.2
1731428164,26104,14.7,11121,10.2
1731428176,26104,14.7,11121,10.2
1731428186,26104,14.7,11121,10.2
1731428189,26122,14.8,11131,10.2
1731428217,26122,14.8,11131,10.2
1731428232,26123,14.8,11132,10.2
1731428236,26123,14.8,11132,10.2
1731428244,26126,14.8,11134,10.2
1731428259,26126,14.8,11134,10.2
1731428304,26126,14.8,11134,10.2
1731428324,26126,14.8,11134,10.2
1731428330,26126,14.8,11134,10.2
1731428344,26126,14.8,11134,10.2
1731428351,26126,14.8,11134,10.2
1731428358,26128,14.8,11137,10.2
1731428366,26128,14.8,11137,10.2
1731428395,26128,14.8,11137,10.2
1731428403,26128,14.8,11137,10.2
1731428427,26128,14.8,11137,10.2
1731428442,26128,14.8,11137,10.2
1731428466,26128,14.8,11137,10.2
1731428471,26132,14.8,11142,10.2
1731428477,26132,14.8,11142,10.2
1731428515,26132,14.8,11142,10.2
1731428576,26132,14.8,11142,10.2
1731428607,26132,14.8,11142,10.2
1731428619,26132,14.8,11142,10.2
1731428654,26135,14.8,11147,10.2
1731428686,26135,14.8,11147,10.2
1731428726,26135,14.8,11147,10.2
1731428749,26135,14.8,11147,10.2
1731428753,26139,14.8,11151,10.2
1731428777,26139,14.8,11151,10.2
1731428786,26139,14.8,11151,10.2
1731428813,26139,14.8,11151,10.2
1731428828,26139,14.8,11151,10.2
1731428835,26139,14.8,11151,10.2
1731428873,26139,14.8,11151,10.2
1731428893,26139,14.8,11151,10.2
1731428964,26139,14.8,11151,10.2
1731428970,26139,14.8,11151,10.2
1731428984,26139,14.8,11151,10.2
1731428987,26139,14.8,11151,10.2
1731428991,26139,14.8,11151,10.2
1731429097,26139,14.8,11151,10.2
1731429114,26139,14.8,11151,10.2
1731429484,26148,14.8,11160,10.2
1731429632,26148,14.8,11160,10.2
1731429718,26148,14.8,11160,10.2
1731429924,26148,14.8,11160,10.2
1731430084,26148,14.8,11160,10.2
1731430168,26148,14.8,11160,10.2
1731430277,26148,14.8,11160,10.2
1731430590,26148,14.8,11160,10.2
1731430647,26148,14.8,11160,10.2
1731430662,26148,14.8,11160,10.2
1731430672,26148,14.8,11160,10.2
1731430741,26148,14.8,11160,10.2
1731430863,26148,14.8,11160,10.2
1731430881,26148,14.8,11160,10.2
1731430900,26150,14.8,11163,10.2
1731430912,26151,14.8,11165,10.2
1731430979,26152,14.8,11166,10.2
1731431217,26152,14.8,11166,10.2
1731431298,26152,14.8,11166,10.2
1731431386,26152,14.8,11166,10.2
1731431499,26152,14.8,11166,10.2
1731431727,26152,14.8,11166,10.2
1731431812,26153,14.8,11167,10.2
1731431886,26153,14.8,11167,10.2
1731431924,26153,14.8,11167,10.2
1731431982,26153,14.8,11167,10.2
1731432123,26153,14.8,11167,10.2
1731432128,26153,14.8,11167,10.2
1731432617,26153,14.8,11167,10.2
1731432754,26153,14.8,11167,10.2
1731432789,26153,14.8,11167,10.2
1731433000,26159,14.8,11171,10.2
1731433313,26159,14.8,11172,10.2
1731433392,26159,14.8,11172,10.2
1731433448,26159,14.8,11172,10.2
1731433603,26159,14.8,11172,10.2
1731433621,26159,14.8,11172,10.2
1731433664,26159,14.8,11172,10.2
1731433709,26159,14.8,11172,10.2
1731433720,26159,14.8,11172,10.2
1731433724,26160,14.8,11173,10.2
1731433898,26160,14.8,11173,10.2
1731434031,26160,14.8,11173,10.2
1731434263,26160,14.8,11173,10.2
1731434275,26160,14.8,11173,10.2
