time,l_abs,l_per,b_abs,b_per
1730186224,1681,6.5,778,4.1
1730186225,1685,6.6,779,4.1
1730186227,1705,6.6,790,4.2
1730186228,1715,6.7,792,4.2
1730186233,1731,6.7,799,4.3
1730186235,1741,6.8,801,4.3
1730186236,1741,6.8,801,4.3
1730186242,1741,6.8,801,4.3
1730186243,1741,6.8,801,4.3
1730186245,1763,6.9,818,4.4
1730186246,1763,6.9,818,4.4
1730186247,1763,6.9,818,4.4
1730186249,1772,6.9,824,4.4
1730186250,1772,6.9,837,4.5
1730186251,1772,6.9,838,4.5
1730186253,1802,7.0,859,4.6
1730186261,1802,7.0,859,4.6
1730186262,1802,7.0,861,4.6
1730186264,1802,7.0,861,4.6
1730186265,1802,7.0,861,4.6
1730186267,1802,7.0,861,4.6
1730186268,1802,7.0,861,4.6
1730186270,1802,7.0,868,4.6
1730186272,1802,7.0,869,4.6
1730186274,1802,7.0,869,4.6
1730186276,1802,7.0,873,4.6
1730186277,1802,7.0,873,4.6
1730186279,1802,7.0,875,4.7
1730186280,1802,7.0,875,4.7
1730186282,1802,7.0,875,4.7
1730186284,1802,7.0,876,4.7
1730186285,1802,7.0,876,4.7
1730186288,1802,7.0,876,4.7
1730186289,1802,7.0,876,4.7
1730186291,1802,7.0,876,4.7
1730186296,1942,7.6,967,5.1
1730186303,1942,7.6,967,5.1
1730186305,1942,7.6,967,5.1
1730186307,1942,7.6,967,5.1
1730186308,1942,7.6,967,5.1
1730186309,1942,7.6,967,5.1
1730186311,1942,7.6,967,5.1
1730186313,1942,7.6,968,5.2
1730186315,1942,7.6,970,5.2
1730186317,1942,7.6,970,5.2
1730186319,1942,7.6,970,5.2
1730186320,1942,7.6,972,5.2
1730186322,1942,7.6,972,5.2
1730186323,1942,7.6,972,5.2
1730186325,1943,7.6,975,5.2
1730186327,1943,7.6,975,5.2
1730186328,1943,7.6,975,5.2
1730186330,1943,7.6,975,5.2
1730186332,1943,7.6,975,5.2
1730186335,1943,7.6,975,5.2
1730186336,1943,7.6,975,5.2
1730186339,1945,7.6,977,5.2
1730186341,1945,7.6,977,5.2
1730186344,1945,7.6,978,5.2
1730186346,1945,7.6,978,5.2
1730186348,1946,7.6,981,5.2
1730186351,1946,7.6,981,5.2
1730186352,1946,7.6,981,5.2
1730186354,1946,7.6,981,5.2
1730186356,1947,7.6,984,5.2
1730186358,1947,7.6,984,5.2
1730186360,1947,7.6,984,5.2
1730186363,1947,7.6,984,5.2
1730186365,1947,7.6,984,5.2
1730186367,1947,7.6,984,5.2
1730186368,1947,7.6,984,5.2
1730186370,1947,7.6,984,5.2
1730186372,1947,7.6,984,5.2
1730186374,1947,7.6,984,5.2
1730186376,1947,7.6,984,5.2
1730186378,1947,7.6,984,5.2
1730186381,1947,7.6,985,5.2
1730186383,1947,7.6,985,5.2
1730186385,1947,7.6,985,5.2
1730186387,1947,7.6,985,5.2
1730186389,1947,7.6,986,5.2
1730186392,1947,7.6,986,5.2
1730186393,1947,7.6,986,5.2
1730186395,1947,7.6,986,5.2
1730186397,1947,7.6,986,5.2
1730186399,1947,7.6,987,5.3
1730186401,1947,7.6,987,5.3
1730186403,1947,7.6,987,5.3
1730186409,1947,7.6,987,5.3
1730186411,1947,7.6,987,5.3
1730186413,1947,7.6,987,5.3
1730186416,1947,7.6,987,5.3
1730186418,1947,7.6,987,5.3
1730186420,1947,7.6,987,5.3
1730186424,1947,7.6,987,5.3
1730186430,1947,7.6,987,5.3
1730186433,1947,7.6,987,5.3
1730186435,1947,7.6,987,5.3
1730186437,1947,7.6,988,5.3
1730186443,1947,7.6,990,5.3
1730186447,1947,7.6,990,5.3
1730186449,1947,7.6,990,5.3
1730186452,1947,7.6,990,5.3
1730186453,1947,7.6,990,5.3
1730186455,1947,7.6,990,5.3
1730186461,1947,7.6,990,5.3
1730186463,1947,7.6,990,5.3
1730186466,1947,7.6,990,5.3
1730186472,1947,7.6,990,5.3
1730186475,1947,7.6,990,5.3
1730186478,1947,7.6,990,5.3
1730186481,1947,7.6,990,5.3
1730186484,1947,7.6,990,5.3
1730186488,1947,7.6,991,5.3
1730186492,1947,7.6,991,5.3
1730186494,1947,7.6,991,5.3
1730186496,1947,7.6,991,5.3
