time,l_abs,l_per,b_abs,b_per
1725333318,22212,12.5504,9230,8.4700
1725333322,22222,12.5560,9239,8.4782
1725333324,22249,12.5713,9283,8.5186
1725333327,22261,12.5780,9290,8.5250
1725333331,22270,12.5831,9295,8.5296
1725333334,22271,12.5837,9297,8.5315
1725333337,22271,12.5837,9297,8.5315
1725333355,22277,12.5871,9302,8.5361
1725333375,22277,12.5871,9302,8.5361
1725333381,22277,12.5871,9302,8.5361
1725333387,22281,12.5893,9304,8.5379
1725333400,22283,12.5905,9305,8.5388
1725333403,22283,12.5905,9305,8.5388
1725333405,22283,12.5905,9305,8.5388
1725333409,22287,12.5927,9307,8.5406
1725333415,22287,12.5927,9307,8.5406
1725333419,22287,12.5927,9307,8.5406
1725333425,22290,12.5944,9309,8.5425
1725333430,22290,12.5944,9309,8.5425
1725333433,22304,12.6023,9317,8.5498
1725333436,22322,12.6125,9326,8.5581
1725333444,22323,12.6131,9328,8.5599
1725333463,22323,12.6131,9328,8.5599
1725333480,22323,12.6131,9328,8.5599
1725333486,22323,12.6131,9328,8.5599
1725333491,22348,12.6272,9345,8.5755
1725333495,22348,12.6272,9345,8.5755
1725333502,22348,12.6272,9345,8.5755
1725333510,22348,12.6272,9346,8.5764
1725333518,22348,12.6272,9347,8.5774
1725333523,22348,12.6272,9347,8.5774
1725333526,22348,12.6272,9347,8.5774
1725333536,22351,12.6289,9349,8.5792
1725333543,22351,12.6289,9349,8.5792
1725333545,22351,12.6289,9349,8.5792
1725333575,22355,12.6312,9352,8.5819
1725333578,22355,12.6312,9352,8.5819
1725333586,22355,12.6312,9354,8.5838
1725333589,22358,12.6329,9359,8.5884
1725333591,22358,12.6329,9359,8.5884
1725333598,22358,12.6329,9359,8.5884
1725333603,22358,12.6329,9359,8.5884
1725333608,22358,12.6329,9359,8.5884
1725333613,22358,12.6329,9359,8.5884
1725333624,22362,12.6351,9361,8.5902
1725333629,22362,12.6351,9361,8.5902
1725333665,22364,12.6362,9362,8.5911
1725333668,22364,12.6362,9362,8.5911
1725333679,22364,12.6362,9362,8.5911
1725333682,22364,12.6362,9362,8.5911
1725333687,22364,12.6362,9362,8.5911
1725333694,22364,12.6362,9362,8.5911
1725333715,22364,12.6362,9362,8.5911
1725333722,22364,12.6362,9362,8.5911
1725333730,22364,12.6362,9362,8.5911
1725333742,22364,12.6362,9362,8.5911
1725333751,22364,12.6362,9362,8.5911
1725333756,22364,12.6362,9362,8.5911
1725333776,22364,12.6362,9362,8.5911
1725333783,22368,12.6385,9364,8.5930
1725333796,22371,12.6402,9367,8.5957
1725333807,22371,12.6402,9367,8.5957
1725333827,22372,12.6408,9369,8.5975
1725333830,22372,12.6408,9369,8.5975
1725333848,22374,12.6419,9370,8.5985
1725333854,22374,12.6419,9370,8.5985
1725333856,22374,12.6419,9370,8.5985
1725333863,22376,12.6430,9371,8.5994
1725333864,22383,12.6470,9375,8.6030
1725333889,22383,12.6470,9375,8.6030
1725333898,22383,12.6470,9375,8.6030
1725333921,22383,12.6470,9375,8.6030
1725333931,22383,12.6470,9375,8.6030
1725333935,22383,12.6470,9375,8.6030
1725333973,22387,12.6492,9376,8.6040
1725333979,22387,12.6492,9377,8.6049
1725333983,22393,12.6526,9384,8.6113
1725333997,22393,12.6526,9384,8.6113
1725334059,22393,12.6526,9384,8.6113
1725334069,22393,12.6526,9384,8.6113
1725334084,22393,12.6526,9384,8.6113
1725334111,22393,12.6526,9384,8.6113
1725334136,22395,12.6538,9387,8.6141
1725334162,22397,12.6549,9392,8.6186
1725334177,22397,12.6549,9392,8.6186
1725334179,22397,12.6549,9392,8.6186
1725334194,22878,12.9267,9544,8.7581
1725334220,22878,12.9267,9544,8.7581
1725334229,22878,12.9267,9544,8.7581
1725334251,23356,13.1967,9854,9.0426
1725334264,23356,13.1967,9854,9.0426
1725334284,23356,13.1967,9854,9.0426
1725334293,23356,13.1967,9854,9.0426
1725334297,23356,13.1967,9854,9.0426
1725334302,23356,13.1967,9854,9.0426
1725334307,23356,13.1967,9854,9.0426
1725334314,23356,13.1967,9854,9.0426
1725334392,23356,13.1967,9854,9.0426
1725334395,23356,13.1967,9854,9.0426
1725334398,23356,13.1967,9854,9.0426
1725334443,23356,13.1967,9854,9.0426
1725334450,23356,13.1967,9855,9.0435
1725334456,23356,13.1967,9855,9.0435
1725334466,23356,13.1967,9855,9.0435
1725334484,23356,13.1967,9855,9.0435
1725334497,23356,13.1967,9855,9.0435
1725334519,23360,13.1990,9859,9.0472
1725334564,23361,13.1996,9861,9.0490
1725334587,23361,13.1996,9861,9.0490
1725334593,23363,13.2007,9862,9.0499
1725334631,23363,13.2007,9862,9.0499
1725334648,23363,13.2007,9862,9.0499
1725334683,23365,13.2018,9863,9.0509
1725334691,23367,13.2030,9866,9.0536
1725334697,23379,13.2097,9875,9.0619
1725334721,23379,13.2097,9875,9.0619
1725334727,23381,13.2109,9876,9.0628
1725334749,23381,13.2109,9876,9.0628
1725334770,23381,13.2109,9876,9.0628
1725334847,23381,13.2109,9876,9.0628
1725334852,23381,13.2109,9876,9.0628
1725334943,23381,13.2109,9876,9.0628
1725334956,23413,13.2290,9903,9.0876
1725334963,23413,13.2290,9903,9.0876
1725335011,23413,13.2290,9903,9.0876
1725335043,23413,13.2290,9903,9.0876
1725335087,23413,13.2290,9903,9.0876
1725335109,23418,13.2318,9907,9.0912
1725335173,23418,13.2318,9907,9.0912
1725335201,23421,13.2335,9909,9.0931
1725335227,23421,13.2335,9909,9.0931
1725335301,23423,13.2346,9912,9.0958
1725335326,23425,13.2357,9913,9.0967
1725335352,23425,13.2357,9913,9.0967
1725335358,23441,13.2448,9924,9.1068
1725335362,23441,13.2448,9924,9.1068
1725335460,23441,13.2448,9924,9.1068
1725335480,23441,13.2448,9924,9.1068
1725335492,23441,13.2448,9924,9.1068
1725335537,23441,13.2448,9924,9.1068
1725335631,23442,13.2453,9925,9.1078
1725335884,23442,13.2453,9925,9.1078
1725335887,23449,13.2493,9929,9.1114
1725335892,23449,13.2493,9929,9.1114
1725335920,23452,13.2510,9930,9.1123
1725336383,23452,13.2510,9930,9.1123
1725336552,23452,13.2510,9930,9.1123
1725336814,23452,13.2510,9930,9.1123
1725336823,23452,13.2510,9930,9.1123
1725336866,23452,13.2510,9930,9.1123
1725337338,23452,13.2510,9930,9.1123
1725337361,23452,13.2510,9930,9.1123
