time,l_per,l_abs,b_per,b_abs
1725022462,23685,13.3826,9905,9.0894
1725022509,23685,13.3826,9905,9.0894
1725022529,23685,13.3826,9905,9.0894
1725022626,23813,13.4550,9985,9.1628
1725022843,23862,13.4827,10025,9.1995
1725022984,23862,13.4827,10025,9.1995
1725024064,23862,13.4827,10025,9.1995
1725024352,23862,13.4827,10025,9.1995
1725024561,23862,13.4827,10025,9.1995
1725024765,23862,13.4827,10025,9.1995
1725025095,23862,13.4827,10025,9.1995
1725025212,23872,13.4883,10035,9.2087
1725025287,23873,13.4889,10036,9.2096
1725025468,23877,13.4911,10037,9.2105
1725025594,23877,13.4911,10037,9.2105
1725025783,23877,13.4911,10037,9.2105
1725025880,23877,13.4911,10037,9.2105
1725026781,23881,13.4934,10039,9.2124
1725026969,23884,13.4951,10042,9.2151
1725027246,23884,13.4951,10042,9.2151
1725027342,23884,13.4951,10042,9.2151
1725027571,23884,13.4951,10042,9.2151
1725028082,23884,13.4951,10042,9.2151
1725028099,23884,13.4951,10042,9.2151
1725028154,23884,13.4951,10042,9.2151
1725028637,23884,13.4951,10042,9.2151
1725028889,23884,13.4951,10042,9.2151
1725029092,23884,13.4951,10042,9.2151
1725029633,23898,13.5030,10050,9.2225
1725029998,23909,13.5092,10058,9.2298
1725030324,24343,13.7544,10192,9.3528
1725030412,24346,13.7561,10193,9.3537
1725030424,24346,13.7561,10193,9.3537
1725030493,24346,13.7561,10193,9.3537
1725030783,24346,13.7561,10193,9.3537
1725030988,24346,13.7561,10193,9.3537
1725031045,24346,13.7561,10193,9.3537
1725031530,24346,13.7561,10193,9.3537
1725032017,24346,13.7561,10193,9.3537
1725032244,24346,13.7561,10193,9.3537
1725032349,24346,13.7561,10193,9.3537
1725032552,26691,15.0811,11364,10.4283
1725032974,26711,15.0924,11375,10.4384
1725033205,26722,15.0986,11378,10.4411
1725033317,26722,15.0986,11378,10.4411
1725033656,26722,15.0986,11378,10.4411
1725033666,26722,15.0986,11378,10.4411
1725033688,26722,15.0986,11378,10.4411
1725033760,26722,15.0986,11378,10.4411
1725033845,26734,15.1054,11387,10.4494
1725033917,26734,15.1054,11387,10.4494
1725033926,26734,15.1054,11387,10.4494
1725034079,26734,15.1054,11387,10.4494
1725034159,26734,15.1054,11387,10.4494
1725034325,26734,15.1054,11387,10.4494
1725034439,26734,15.1054,11387,10.4494
1725034446,26734,15.1054,11387,10.4494
1725034723,26734,15.1054,11387,10.4494
1725034997,26734,15.1054,11387,10.4494
1725035461,26734,15.1054,11387,10.4494
1725035468,26734,15.1054,11387,10.4494
1725035647,26734,15.1054,11387,10.4494
1725036040,26734,15.1054,11387,10.4494
1725036304,26734,15.1054,11387,10.4494
1725037773,26734,15.1054,11387,10.4494
1725037784,26734,15.1054,11387,10.4494
1725039007,26734,15.1054,11387,10.4494
1725039263,26734,15.1054,11387,10.4494
1725040291,26734,15.1054,11387,10.4494
1725040426,26734,15.1054,11387,10.4494
1725040576,26734,15.1054,11387,10.4494
1725040598,26734,15.1054,11387,10.4494
1725040619,26734,15.1054,11387,10.4494
1725040791,26734,15.1054,11387,10.4494
1725041065,26734,15.1054,11387,10.4494
1725041474,26734,15.1054,11387,10.4494
1725041552,26734,15.1054,11387,10.4494
1725041575,26734,15.1054,11387,10.4494
1725042316,26737,15.1071,11390,10.4521
1725042341,26737,15.1071,11390,10.4521
1725042932,26737,15.1071,11390,10.4521
1725042974,26737,15.1071,11390,10.4521
1725043011,26737,15.1071,11390,10.4521
1725043097,26737,15.1071,11390,10.4521
1725043700,26737,15.1071,11390,10.4521
1725043789,26737,15.1071,11390,10.4521
1725043802,26737,15.1071,11390,10.4521
1725043984,26751,15.1150,11402,10.4631
1725044225,26751,15.1150,11402,10.4631
1725045094,26751,15.1150,11402,10.4631
1725045290,26780,15.1314,11449,10.5063
1725046025,26780,15.1314,11449,10.5063
1725046092,26780,15.1314,11449,10.5063
1725046207,26780,15.1314,11449,10.5063
1725046657,26807,15.1467,11454,10.5109
1725047089,26807,15.1467,11454,10.5109
1725047649,26807,15.1467,11454,10.5109
1725047699,26807,15.1467,11454,10.5109
1725047733,26807,15.1467,11454,10.5109
1725047804,26807,15.1467,11454,10.5109
1725047859,26807,15.1467,11454,10.5109
1725048116,26807,15.1467,11454,10.5109
1725048125,26807,15.1467,11454,10.5109
1725048154,26807,15.1467,11454,10.5109
1725049120,26807,15.1467,11454,10.5109
1725049384,26807,15.1467,11454,10.5109
1725049614,26807,15.1467,11454,10.5109
1725049715,26807,15.1467,11454,10.5109
1725050508,26809,15.1478,11457,10.5136
1725050703,26811,15.1489,11459,10.5154
1725050811,26811,15.1489,11459,10.5154
1725051509,26811,15.1489,11459,10.5154
1725051936,26811,15.1489,11459,10.5154
1725052325,26811,15.1489,11459,10.5154
1725052542,26811,15.1489,11459,10.5154
1725053500,26811,15.1489,11459,10.5154
1725054025,26811,15.1489,11459,10.5154
1725054209,26811,15.1489,11459,10.5154
1725054398,26811,15.1489,11459,10.5154
1725054463,26811,15.1489,11459,10.5154
1725054764,26811,15.1489,11459,10.5154
1725054922,26812,15.1495,11460,10.5164
1725055061,26812,15.1495,11460,10.5164
1725055329,26812,15.1495,11460,10.5164
1725055340,26812,15.1495,11460,10.5164
1725055359,26812,15.1495,11460,10.5164
1725055519,26812,15.1495,11460,10.5164
1725055628,26812,15.1495,11460,10.5164
1725056011,26812,15.1495,11460,10.5164
1725056780,26812,15.1495,11460,10.5164
1725057185,26812,15.1495,11460,10.5164
1725057399,26812,15.1495,11460,10.5164
1725057711,26812,15.1495,11460,10.5164
1725057863,26812,15.1495,11460,10.5164
1725057942,26812,15.1495,11460,10.5164
1725058821,26812,15.1495,11460,10.5164
1725060044,26813,15.1500,11461,10.5173
1725061126,26813,15.1500,11461,10.5173
1725061163,26813,15.1500,11461,10.5173
1725061312,26813,15.1500,11461,10.5173
1725062091,26813,15.1500,11461,10.5173
1725062457,26813,15.1500,11461,10.5173
1725062559,26813,15.1500,11461,10.5173
1725062697,26813,15.1500,11461,10.5173
1725062986,26813,15.1500,11461,10.5173
1725063265,26814,15.1506,11463,10.5191
1725063286,26814,15.1506,11463,10.5191
1725063481,26814,15.1506,11463,10.5191
1725064723,26814,15.1506,11463,10.5191
1725064852,26814,15.1506,11463,10.5191
1725065049,26814,15.1506,11463,10.5191
1725069360,26814,15.1506,11463,10.5191
1725071754,26814,15.1506,11463,10.5191
1725071888,26818,15.1529,11465,10.5210
1725072075,26818,15.1529,11465,10.5210
1725072532,26818,15.1529,11465,10.5210
1725076271,26818,15.1529,11465,10.5210
1725076533,26818,15.1529,11465,10.5210
1725076810,26818,15.1529,11465,10.5210
1725078016,26818,15.1529,11465,10.5210
1725078296,26818,15.1529,11465,10.5210
1725078613,26818,15.1529,11465,10.5210
1725078699,26818,15.1529,11465,10.5210
1725079091,26818,15.1529,11465,10.5210
1725080048,26819,15.1534,11466,10.5219
1725080234,26823,15.1557,11468,10.5237
1725080276,26824,15.1563,11470,10.5255
1725080872,26824,15.1563,11470,10.5255
1725082337,26828,15.1585,11477,10.5320
1725083681,26828,15.1585,11477,10.5320
1725084024,26828,15.1585,11477,10.5320
1725084699,26828,15.1585,11477,10.5320
1725084734,26828,15.1585,11477,10.5320
1725084828,26828,15.1585,11477,10.5320
1725084974,26828,15.1585,11477,10.5320
1725085108,26828,15.1585,11477,10.5320
1725085858,26828,15.1585,11477,10.5320
1725086033,26828,15.1585,11477,10.5320
1725086978,27545,15.5636,11824,10.8504
1725087264,27545,15.5636,11824,10.8504
1725087503,27545,15.5636,11824,10.8504
1725087684,27545,15.5636,11824,10.8504
1725087772,27545,15.5636,11824,10.8504
1725088246,27545,15.5636,11824,10.8504
1725088912,27545,15.5636,11824,10.8504
1725089125,27545,15.5636,11824,10.8504
1725089654,27545,15.5636,11824,10.8504
1725090103,27545,15.5636,11824,10.8504
1725090543,27545,15.5636,11824,10.8504
1725091222,27546,15.5642,11825,10.8513
1725091664,27546,15.5642,11825,10.8513
1725093403,27546,15.5642,11825,10.8513
1725093695,27546,15.5642,11825,10.8513
1725094054,27546,15.5642,11825,10.8513
1725094163,27546,15.5642,11825,10.8513
1725095153,27546,15.5642,11825,10.8513
1725096095,27546,15.5642,11825,10.8513
1725096462,27546,15.5642,11825,10.8513
1725097741,27546,15.5642,11825,10.8513
1725097767,27546,15.5642,11825,10.8513
1725097871,27546,15.5642,11825,10.8513
1725098036,27546,15.5642,11825,10.8513
1725099430,27546,15.5642,11825,10.8513
1725099956,27551,15.5670,11830,10.8559
1725100455,27551,15.5670,11830,10.8559
1725101863,27551,15.5670,11830,10.8559
1725102193,27551,15.5670,11830,10.8559
1725102562,27551,15.5670,11830,10.8559
1725102927,27551,15.5670,11830,10.8559
1725104125,27551,15.5670,11830,10.8559
1725104652,27551,15.5670,11830,10.8559
1725105724,27551,15.5670,11830,10.8559
1725105955,27551,15.5670,11830,10.8559
1725106600,27551,15.5670,11830,10.8559
1725107517,27551,15.5670,11830,10.8559
1725108556,27551,15.5670,11830,10.8559
