time,l_abs,l_per,b_abs,b_per
1731583613,23588,13.3,9936,9.1
1731587075,25753,14.6,10950,10.0
1731588867,25977,14.7,11017,10.1
1731590417,26005,14.7,11039,10.1
1731592341,26026,14.7,11068,10.1
1731594243,26241,14.8,11131,10.2
1731552840,26269,14.8,11160,10.2
1731598074,26309,14.9,11194,10.3
1731599749,26338,14.9,11209,10.3
1731601576,26351,14.9,11220,10.3
1731603913,26379,14.9,11247,10.3
1731605504,26481,15.0,11292,10.3
1731607400,26481,15.0,11294,10.3
1731610539,26486,15.0,11297,10.4
1731612451,26532,15.0,11326,10.4
1731614133,26692,15.1,11423,10.5
1731552847,26832,15.2,11491,10.5
1731615983,26876,15.2,11513,10.6
1731617486,26901,15.2,11528,10.6
1731618883,26905,15.2,11535,10.6
1731621545,26906,15.2,11536,10.6
1731622727,26915,15.2,11540,10.6
1731624268,26915,15.2,11541,10.6
1731626283,26945,15.2,11562,10.6
1731627864,26948,15.2,11566,10.6
1731631011,26948,15.2,11566,10.6
1731552855,26976,15.2,11580,10.6
1731635307,27443,15.5,11717,10.7
1731636406,27470,15.5,11737,10.8
1731637843,27474,15.5,11740,10.8
1731552857,27493,15.5,11753,10.8
1731552234,27499,15.5,11757,10.8
1731552873,27500,15.5,11758,10.8
1731552882,27500,15.5,11758,10.8
1731552891,27500,15.5,11758,10.8
1731552899,27500,15.5,11758,10.8
1731552906,27502,15.5,11760,10.8
1731552914,27504,15.5,11762,10.8
1731552925,27504,15.5,11762,10.8
1731552935,27504,15.5,11764,10.8
1731552945,27504,15.5,11765,10.8
1731552343,27506,15.5,11768,10.8
1731552965,27514,15.5,11772,10.8
1731552971,27514,15.5,11772,10.8
1731552984,27514,15.5,11772,10.8
1731552999,27518,15.5,11776,10.8
1731553010,27520,15.5,11777,10.8
1731553026,27520,15.5,11777,10.8
1731553039,27523,15.6,11779,10.8
1731553050,27524,15.6,11780,10.8
1731553058,27524,15.6,11780,10.8
1731552464,27524,15.6,11780,10.8
1731553082,27528,15.6,11782,10.8
1731553094,27528,15.6,11782,10.8
1731553103,27528,15.6,11782,10.8
1731553115,27528,15.6,11782,10.8
1731553134,27528,15.6,11782,10.8
1731553159,27528,15.6,11782,10.8
1731553185,27533,15.6,11785,10.8
1731553202,27533,15.6,11785,10.8
1731553219,27533,15.6,11786,10.8
1731552643,27533,15.6,11786,10.8
1731553295,27533,15.6,11786,10.8
1731553331,27533,15.6,11786,10.8
1731553357,27533,15.6,11786,10.8
1731553370,27536,15.6,11788,10.8
1731553390,27542,15.6,11790,10.8
1731553417,27543,15.6,11791,10.8
1731553455,27549,15.6,11795,10.8
1731553480,27549,15.6,11795,10.8
1731553521,27549,15.6,11795,10.8
1731552677,27549,15.6,11795,10.8
1731553629,27557,15.6,11802,10.8
1731553685,27557,15.6,11802,10.8
1731553759,27557,15.6,11802,10.8
1731553816,27557,15.6,11802,10.8
1731553889,27561,15.6,11803,10.8
1731553964,27561,15.6,11804,10.8
1731554062,27561,15.6,11804,10.8
1731554141,27561,15.6,11804,10.8
1731554234,27561,15.6,11805,10.8
1731554328,27563,15.6,11806,10.8
1731552160,27563,15.6,11806,10.8
1731554575,27575,15.6,11813,10.8
1731554622,27575,15.6,11813,10.8
1731554737,27576,15.6,11815,10.8
1731554953,27576,15.6,11817,10.8
1731555138,27578,15.6,11818,10.8
1731555223,27578,15.6,11819,10.8
1731555471,27579,15.6,11822,10.8
1731555761,27579,15.6,11822,10.8
1731556059,27582,15.6,11824,10.8
1731552799,27583,15.6,11827,10.8
1731556739,27593,15.6,11833,10.8
1731557156,27593,15.6,11833,10.8
1731557488,27594,15.6,11834,10.8
1731557766,27594,15.6,11835,10.8
1731558304,27595,15.6,11836,10.8
1731558730,27595,15.6,11836,10.8
1731559081,27601,15.6,11838,10.8
1731559493,27607,15.6,11841,10.9
1731559801,27663,15.6,11872,10.9
1731552812,27678,15.6,11882,10.9
1731560935,27678,15.6,11882,10.9
1731561610,27684,15.6,11888,10.9
1731561872,27684,15.6,11888,10.9
1731562319,27684,15.6,11888,10.9
1731562988,27684,15.6,11888,10.9
1731563647,27684,15.6,11889,10.9
1731564622,27684,15.6,11889,10.9
1731565704,27684,15.6,11889,10.9
1731566719,27684,15.6,11889,10.9
1731552820,27688,15.6,11893,10.9
1731568520,27690,15.6,11897,10.9
1731569662,27691,15.6,11898,10.9
1731571077,27691,15.6,11898,10.9
1731572152,27691,15.6,11898,10.9
1731572991,27691,15.6,11898,10.9
1731575062,27698,15.7,11903,10.9
1731575868,27700,15.7,11905,10.9
1731576338,27702,15.7,11909,10.9
1731577195,27702,15.7,11912,10.9
1731552832,27702,15.7,11912,10.9
1731578415,27702,15.7,11912,10.9
1731579541,27708,15.7,11917,10.9
1731580774,27717,15.7,11928,10.9
1731581924,27720,15.7,11931,10.9
1731582347,27720,15.7,11932,10.9
