time,l_abs,l_per,b_abs,b_per
1730900494,22211,12.5,9183,8.4
1730900495,22238,12.6,9229,8.5
1730900498,22247,12.6,9237,8.5
1730900503,22247,12.6,9237,8.5
1730900506,22247,12.6,9237,8.5
1730900519,22251,12.6,9239,8.5
1730900528,22251,12.6,9239,8.5
1730900532,22257,12.6,9244,8.5
1730900538,22258,12.6,9246,8.5
1730900540,22258,12.6,9246,8.5
1730900546,22259,12.6,9247,8.5
1730900549,22259,12.6,9247,8.5
1730900567,22263,12.6,9249,8.5
1730900573,22263,12.6,9249,8.5
1730900576,22263,12.6,9249,8.5
1730900584,22276,12.6,9258,8.5
1730900589,22277,12.6,9260,8.5
1730900591,22277,12.6,9260,8.5
1730900596,22277,12.6,9260,8.5
1730900605,22277,12.6,9260,8.5
1730900607,22283,12.6,9262,8.5
1730900613,22283,12.6,9262,8.5
1730900628,22742,12.8,9399,8.6
1730900636,22742,12.8,9399,8.6
1730900640,22742,12.8,9399,8.6
1730900647,22742,12.8,9399,8.6
1730900661,22742,12.8,9399,8.6
1730900685,22742,12.8,9399,8.6
1730900689,22742,12.8,9399,8.6
1730900694,22742,12.8,9399,8.6
1730900698,22745,12.9,9401,8.6
1730900704,22758,12.9,9413,8.6
1730900721,22762,12.9,9415,8.6
1730900740,22762,12.9,9415,8.6
1730900750,22774,12.9,9419,8.6
1730900755,22777,12.9,9421,8.6
1730900761,22777,12.9,9421,8.6
1730900769,22791,12.9,9429,8.6
1730900783,22791,12.9,9429,8.6
1730900793,22791,12.9,9429,8.6
1730900813,22791,12.9,9429,8.6
1730900818,22791,12.9,9429,8.6
1730900830,22791,12.9,9429,8.6
1730900834,22791,12.9,9429,8.6
1730900856,22791,12.9,9429,8.6
1730900880,22794,12.9,9431,8.6
1730900883,22794,12.9,9431,8.6
1730900890,22794,12.9,9431,8.6
1730900904,22794,12.9,9431,8.6
1730900913,22794,12.9,9431,8.6
1730900921,22794,12.9,9431,8.6
1730900925,22794,12.9,9431,8.6
1730900930,22794,12.9,9431,8.6
1730900951,22794,12.9,9431,8.6
1730900954,22797,12.9,9433,8.6
1730900959,22799,12.9,9434,8.6
1730900991,22799,12.9,9434,8.6
1730901010,22799,12.9,9434,8.6
1730901035,22799,12.9,9434,8.6
1730901041,22799,12.9,9434,8.6
1730901051,22799,12.9,9434,8.6
1730901058,22799,12.9,9434,8.6
1730901066,22799,12.9,9434,8.6
1730901074,22799,12.9,9434,8.6
1730901086,22805,12.9,9438,8.6
1730901098,22805,12.9,9438,8.6
1730901121,22805,12.9,9438,8.6
1730901157,22805,12.9,9438,8.6
1730901160,22805,12.9,9438,8.6
1730901167,22805,12.9,9438,8.6
1730901170,22805,12.9,9438,8.6
1730901179,22914,12.9,9508,8.7
1730901207,22914,12.9,9508,8.7
1730901214,22914,12.9,9508,8.7
1730901227,22914,12.9,9508,8.7
1730901234,22916,12.9,9511,8.7
1730901274,22916,12.9,9511,8.7
1730901292,22918,12.9,9512,8.7
1730901300,22918,12.9,9514,8.7
1730901304,22918,12.9,9514,8.7
1730901332,22922,13.0,9521,8.7
1730901345,22930,13.0,9526,8.7
1730901385,22930,13.0,9526,8.7
1730901426,22933,13.0,9531,8.7
1730901434,22933,13.0,9531,8.7
1730901439,22933,13.0,9531,8.7
1730901476,22935,13.0,9532,8.7
1730901505,22935,13.0,9532,8.7
1730901512,22935,13.0,9532,8.7
1730901514,22937,13.0,9533,8.7
1730901518,22938,13.0,9534,8.7
1730901538,22938,13.0,9534,8.7
1730901548,22938,13.0,9534,8.7
1730901560,22942,13.0,9536,8.7
1730901565,22942,13.0,9536,8.7
1730901622,22943,13.0,9538,8.7
1730901633,22945,13.0,9539,8.7
1730901666,22945,13.0,9539,8.7
1730901682,22945,13.0,9539,8.7
1730901711,22945,13.0,9540,8.7
1730901775,22945,13.0,9540,8.7
1730901805,22945,13.0,9540,8.7
1730901814,22945,13.0,9540,8.7
1730901829,22945,13.0,9540,8.7
1730901849,22945,13.0,9540,8.7
1730901864,22945,13.0,9540,8.7
1730901907,22945,13.0,9540,8.7
1730901925,22945,13.0,9540,8.7
1730902044,22945,13.0,9540,8.7
1730902108,22945,13.0,9540,8.7
1730902112,22945,13.0,9540,8.7
1730902123,22945,13.0,9540,8.7
1730902149,22945,13.0,9540,8.7
1730902192,22948,13.0,9543,8.7
1730902281,22948,13.0,9543,8.7
1730902297,22948,13.0,9543,8.7
1730902318,24149,13.6,10159,9.3
1730902352,24149,13.6,10159,9.3
1730902389,24149,13.6,10159,9.3
1730902459,24149,13.6,10159,9.3
1730902491,24153,13.6,10162,9.3
1730902616,24153,13.6,10162,9.3
1730902659,24153,13.6,10162,9.3
1730902704,24153,13.6,10162,9.3
1730902718,24153,13.6,10162,9.3
1730902733,24155,13.6,10163,9.3
1730902743,24155,13.6,10163,9.3
1730902751,24155,13.6,10163,9.3
1730902769,24155,13.6,10164,9.3
1730902783,24155,13.6,10164,9.3
1730902827,24155,13.6,10164,9.3
1730902840,24155,13.6,10164,9.3
1730902863,24172,13.7,10175,9.3
1730902871,24172,13.7,10175,9.3
1730902915,24172,13.7,10175,9.3
1730902921,24172,13.7,10175,9.3
1730902929,24172,13.7,10175,9.3
1730902970,24172,13.7,10175,9.3
1730902972,24172,13.7,10175,9.3
1730902981,24174,13.7,10177,9.3
1730902998,24174,13.7,10177,9.3
1730903118,24174,13.7,10177,9.3
1730903142,24175,13.7,10181,9.3
1730903160,24175,13.7,10181,9.3
1730903210,24175,13.7,10181,9.3
1730903252,24189,13.7,10186,9.3
1730903479,24189,13.7,10186,9.3
1730903536,24189,13.7,10186,9.3
1730903566,24189,13.7,10186,9.3
1730903615,24190,13.7,10188,9.3
1730903644,24190,13.7,10188,9.3
1730903701,24190,13.7,10188,9.3
1730903766,24190,13.7,10188,9.3
1730903786,24212,13.7,10203,9.3
1730903834,24212,13.7,10203,9.3
1730903970,24212,13.7,10203,9.3
1730903990,24212,13.7,10203,9.3
1730904059,24212,13.7,10203,9.3
1730904079,24212,13.7,10203,9.3
1730904099,24212,13.7,10203,9.3
1730904181,24212,13.7,10203,9.3
1730904317,24288,13.7,10261,9.4
1730904324,24288,13.7,10261,9.4
1730904373,24288,13.7,10261,9.4
1730904638,24297,13.7,10265,9.4
1730904716,24297,13.7,10265,9.4
1730904770,24297,13.7,10265,9.4
1730904810,24297,13.7,10265,9.4
1730904964,24297,13.7,10265,9.4
1730905072,24301,13.7,10270,9.4
1730905282,24301,13.7,10270,9.4
1730905351,24303,13.7,10273,9.4
1730905404,24303,13.7,10273,9.4
1730905476,24303,13.7,10273,9.4
1730905496,24303,13.7,10273,9.4
1730905519,24303,13.7,10273,9.4
1730905541,24303,13.7,10273,9.4
1730905556,24303,13.7,10273,9.4
1730905570,24303,13.7,10273,9.4
1730905641,24303,13.7,10273,9.4
1730905661,24305,13.7,10274,9.4
1730905709,24306,13.7,10275,9.4
1730905742,24306,13.7,10275,9.4
1730905761,24306,13.7,10275,9.4
1730905785,24306,13.7,10275,9.4
1730905841,24311,13.7,10290,9.4
1730905847,24311,13.7,10290,9.4
1730905900,24311,13.7,10290,9.4
1730905929,24311,13.7,10290,9.4
1730905959,24311,13.7,10290,9.4
1730905968,24311,13.7,10290,9.4
1730905982,24311,13.7,10290,9.4
1730906016,24311,13.7,10290,9.4
1730906054,24311,13.7,10290,9.4
1730906073,24311,13.7,10290,9.4
1730906085,24311,13.7,10290,9.4
1730906092,24311,13.7,10290,9.4
1730906165,24311,13.7,10290,9.4
1730906222,24311,13.7,10290,9.4
1730906266,24311,13.7,10290,9.4
1730906288,24311,13.7,10290,9.4
1730906320,24311,13.7,10291,9.4
1730906419,24311,13.7,10291,9.4
1730906455,24311,13.7,10291,9.4
1730906459,24311,13.7,10291,9.4
1730906607,24311,13.7,10291,9.4
1730906677,24311,13.7,10291,9.4
1730906712,24311,13.7,10291,9.4
1730907041,24311,13.7,10291,9.4
1730907238,24311,13.7,10291,9.4
1730907520,24311,13.7,10291,9.4
1730907546,24311,13.7,10291,9.4
1730907564,24311,13.7,10291,9.4
1730907573,24311,13.7,10291,9.4
1730907619,24311,13.7,10291,9.4
1730907629,24311,13.7,10291,9.4
1730907762,24337,13.8,10298,9.4
1730907871,24337,13.8,10298,9.4
1730908071,24337,13.8,10298,9.4
1730908150,24337,13.8,10298,9.4
1730908235,24337,13.8,10298,9.4
1730908418,24337,13.8,10298,9.4
1730908746,24337,13.8,10298,9.4
1730908892,24377,13.8,10321,9.5
1730908902,24377,13.8,10321,9.5
1730909134,24379,13.8,10323,9.5
1730909158,24379,13.8,10323,9.5
1730909226,24379,13.8,10323,9.5
1730909460,24379,13.8,10323,9.5
1730909685,24380,13.8,10325,9.5
1730909855,24380,13.8,10325,9.5
1730909876,24380,13.8,10325,9.5
1730909894,24380,13.8,10325,9.5
1730910068,24397,13.8,10337,9.5
1730910114,24397,13.8,10337,9.5
1730910117,24403,13.8,10340,9.5
1730910581,24403,13.8,10340,9.5
1730910642,24403,13.8,10341,9.5
1730910650,24406,13.8,10342,9.5
1730910746,24406,13.8,10342,9.5
1730910850,24406,13.8,10342,9.5
1730911358,24439,13.8,10371,9.5
1730911419,24445,13.8,10375,9.5
1730911557,24449,13.8,10376,9.5
1730912005,24453,13.8,10377,9.5
1730912015,24453,13.8,10377,9.5
1730912044,24453,13.8,10377,9.5
1730912429,24453,13.8,10378,9.5
1730912764,24453,13.8,10378,9.5
1730912908,24453,13.8,10378,9.5
1730912922,24453,13.8,10378,9.5
1730913014,24453,13.8,10378,9.5
1730913018,24464,13.8,10381,9.5
1730913228,24465,13.8,10384,9.5
1730913236,24466,13.8,10386,9.5
1730913329,24466,13.8,10386,9.5
1730913481,24466,13.8,10386,9.5
1730913579,24468,13.8,10389,9.5
1730913691,24468,13.8,10389,9.5
1730913746,24468,13.8,10389,9.5
1730913955,24468,13.8,10390,9.5
1730914111,24468,13.8,10390,9.5
1730914270,24468,13.8,10390,9.5
1730914389,24468,13.8,10390,9.5
1730914399,24468,13.8,10390,9.5
1730914449,24468,13.8,10390,9.5
1730914593,24468,13.8,10390,9.5
1730914914,24468,13.8,10390,9.5
1730915323,24468,13.8,10390,9.5
1730915422,24468,13.8,10390,9.5
1730915474,24468,13.8,10390,9.5
1730915481,24468,13.8,10390,9.5
1730915617,24468,13.8,10390,9.5
1730915635,24469,13.8,10391,9.5
1730915726,24470,13.8,10392,9.5
1730915746,24473,13.8,10394,9.5
1730915755,24473,13.8,10394,9.5
1730915794,24473,13.8,10394,9.5
1730915839,24473,13.8,10394,9.5
1730916235,24473,13.8,10394,9.5
1730916366,24473,13.8,10394,9.5
1730916767,24473,13.8,10395,9.5
1730917020,24475,13.8,10397,9.5
1730917063,24475,13.8,10397,9.5
1730917230,24475,13.8,10397,9.5
1730917622,24475,13.8,10397,9.5
1730917710,24475,13.8,10397,9.5
1730917936,24475,13.8,10397,9.5
1730918196,24475,13.8,10397,9.5
1730918593,24475,13.8,10397,9.5
1730918636,24475,13.8,10397,9.5
1730918644,24475,13.8,10397,9.5
1730918663,24475,13.8,10399,9.5
1730918814,24475,13.8,10399,9.5
1730918929,24475,13.8,10399,9.5
1730919147,24475,13.8,10399,9.5
1730919151,24475,13.8,10399,9.5
1730919164,24475,13.8,10399,9.5
1730919347,24475,13.8,10400,9.5
1730919357,24475,13.8,10400,9.5
1730919514,24475,13.8,10400,9.5
1730919531,24475,13.8,10401,9.5
1730920004,24475,13.8,10401,9.5
1730920208,24479,13.8,10403,9.5
1730920855,24479,13.8,10403,9.5
1730921442,24479,13.8,10403,9.5
1730921667,24483,13.8,10405,9.5
1730921707,24483,13.8,10405,9.5
1730922555,24483,13.8,10405,9.5
1730922654,24483,13.8,10405,9.5
1730922904,24483,13.8,10405,9.5
1730923215,24483,13.8,10405,9.5
1730923620,24483,13.8,10405,9.5
1730923628,24483,13.8,10405,9.5
1730923763,24483,13.8,10405,9.5
1730923922,24483,13.8,10407,9.5
1730924340,24483,13.8,10407,9.5
1730926944,24483,13.8,10407,9.5
1730927179,24483,13.8,10407,9.5
1730927563,24498,13.8,10413,9.5
