time,l_per,l_abs,b_per,b_abs
1725605568,7615,31.7742,4011,20.3852
1725605579,7615,31.7742,4011,20.3852
1725605784,7624,31.8117,4024,20.4513
1725605797,7624,31.8117,4024,20.4513
1725605826,7624,31.8117,4024,20.4513
1725605878,7624,31.8117,4024,20.4513
1725605887,7624,31.8117,4024,20.4513
1725605897,7632,31.8451,4027,20.4666
1725606188,7632,31.8451,4027,20.4666
1725606282,7673,32.0162,4049,20.5784
1725606395,7673,32.0162,4049,20.5784
1725606460,7673,32.0162,4049,20.5784
1725606525,7681,32.0496,4056,20.6139
1725606931,7681,32.0496,4056,20.6139
1725607139,7681,32.0496,4056,20.6139
1725607934,7683,32.0579,4061,20.6394
1725608032,7683,32.0579,4061,20.6394
1725608177,7683,32.0579,4061,20.6394
1725608429,7713,32.1831,4094,20.8071
1725608967,7713,32.1831,4094,20.8071
1725609162,7713,32.1831,4094,20.8071
1725609923,7713,32.1831,4094,20.8071
1725610273,7713,32.1831,4094,20.8071
1725610317,7727,32.2415,4099,20.8325
1725610390,7727,32.2415,4099,20.8325
1725610413,7727,32.2415,4099,20.8325
1725610677,7727,32.2415,4100,20.8376
1725610709,7727,32.2415,4104,20.8579
1725610742,7727,32.2415,4104,20.8579
1725610747,7727,32.2415,4104,20.8579
1725611141,7727,32.2415,4104,20.8579
1725611841,7739,32.2916,4115,20.9138
1725611845,7748,32.3291,4117,20.9240
1725611851,7767,32.4084,4123,20.9545
1725611856,7767,32.4084,4123,20.9545
1725611862,7767,32.4084,4123,20.9545
1725612300,7767,32.4084,4123,20.9545
1725612472,7767,32.4084,4123,20.9545
1725612990,7767,32.4084,4123,20.9545
1725613009,7767,32.4084,4123,20.9545
1725613110,7767,32.4084,4123,20.9545
1725613340,7767,32.4084,4123,20.9545
1725613511,7768,32.4126,4124,20.9595
1725613616,7768,32.4126,4124,20.9595
1725613978,7768,32.4126,4125,20.9646
1725614206,7768,32.4126,4125,20.9646
1725614334,7812,32.5962,4159,21.1374
1725615082,7812,32.5962,4159,21.1374
1725615288,7812,32.5962,4159,21.1374
1725615293,7812,32.5962,4159,21.1374
1725615458,7812,32.5962,4159,21.1374
1725615531,7812,32.5962,4159,21.1374
1725615550,7812,32.5962,4160,21.1425
1725616098,7812,32.5962,4160,21.1425
1725616226,7812,32.5962,4160,21.1425
1725616448,7812,32.5962,4160,21.1425
1725617028,7814,32.6045,4167,21.1781
1725617116,7814,32.6045,4167,21.1781
1725617120,7814,32.6045,4167,21.1781
1725617417,7814,32.6045,4167,21.1781
1725618449,7814,32.6045,4169,21.1882
1725619351,7814,32.6045,4169,21.1882
1725620223,7814,32.6045,4169,21.1882
1725621624,7814,32.6045,4169,21.1882
1725622657,7814,32.6045,4169,21.1882
1725622761,7814,32.6045,4169,21.1882
1725623455,7814,32.6045,4169,21.1882
1725623863,7872,32.8465,4197,21.3306
1725624086,7872,32.8465,4197,21.3306
1725624968,7872,32.8465,4198,21.3356
1725625060,7872,32.8465,4198,21.3356
1725625288,7872,32.8465,4198,21.3356
1725626249,7872,32.8465,4198,21.3356
1725626397,7872,32.8465,4198,21.3356
1725627086,7872,32.8465,4198,21.3356
1725628172,7872,32.8465,4198,21.3356
1725629578,7872,32.8465,4201,21.3509
1725630321,7872,32.8465,4201,21.3509
1725630457,7992,33.3472,4220,21.4474
1725630709,7992,33.3472,4220,21.4474
1725631148,7992,33.3472,4220,21.4474
1725632240,7992,33.3472,4220,21.4474
1725632573,7992,33.3472,4220,21.4474
1725633243,7992,33.3472,4220,21.4474
1725638168,7992,33.3472,4220,21.4474
1725639555,7992,33.3472,4220,21.4474
1725640775,7992,33.3472,4220,21.4474
1725640816,7992,33.3472,4220,21.4474
