time,l_per,l_abs,b_per,b_abs
1725330920,23685,13.3826,9905,9.0894
1725330963,23685,13.3826,9905,9.0894
1725330971,23813,13.4550,9985,9.1628
1725331229,23815,13.4561,9987,9.1647
1725331239,23864,13.4838,10027,9.2014
1725331750,23864,13.4838,10027,9.2014
1725331768,23864,13.4838,10027,9.2014
1725331777,23864,13.4838,10027,9.2014
1725331826,23864,13.4838,10027,9.2014
1725332223,23864,13.4838,10027,9.2014
1725332268,24301,13.7307,10162,9.3252
1725332318,26646,15.0557,11333,10.3998
1725332623,26646,15.0557,11333,10.3998
1725332638,26646,15.0557,11333,10.3998
1725332745,26646,15.0557,11333,10.3998
1725332897,26646,15.0557,11333,10.3998
1725332918,26646,15.0557,11333,10.3998
1725333484,26646,15.0557,11333,10.3998
1725333859,26649,15.0574,11336,10.4026
1725333959,26649,15.0574,11336,10.4026
1725333967,26649,15.0574,11336,10.4026
1725334035,26649,15.0574,11336,10.4026
1725334201,26649,15.0574,11336,10.4026
1725334367,26649,15.0574,11336,10.4026
1725334375,26649,15.0574,11336,10.4026
1725334658,26649,15.0574,11336,10.4026
1725334829,26649,15.0574,11336,10.4026
1725334968,26649,15.0574,11336,10.4026
1725334994,26653,15.0596,11338,10.4044
1725335069,26655,15.0608,11340,10.4062
1725335265,26655,15.0608,11340,10.4062
1725335766,26655,15.0608,11340,10.4062
1725335800,26655,15.0608,11340,10.4062
1725335992,26658,15.0625,11343,10.4090
1725336005,26658,15.0625,11343,10.4090
1725336669,26658,15.0625,11343,10.4090
1725337360,26658,15.0625,11343,10.4090
1725337374,26658,15.0625,11343,10.4090
1725337459,26658,15.0625,11343,10.4090
1725337468,26658,15.0625,11343,10.4090
1725337724,26658,15.0625,11343,10.4090
1725337734,26658,15.0625,11343,10.4090
1725337742,26658,15.0625,11343,10.4090
1725337776,26658,15.0625,11343,10.4090
1725337824,26658,15.0625,11343,10.4090
1725338091,26658,15.0625,11343,10.4090
1725339161,26658,15.0625,11343,10.4090
1725339595,26658,15.0625,11343,10.4090
1725339724,26658,15.0625,11343,10.4090
1725339750,26658,15.0625,11343,10.4090
1725340075,26658,15.0625,11343,10.4090
1725340318,26658,15.0625,11343,10.4090
1725340584,26658,15.0625,11343,10.4090
1725340761,26663,15.0653,11346,10.4118
1725341310,26663,15.0653,11346,10.4118
1725341554,26663,15.0653,11346,10.4118
1725341618,26676,15.0726,11357,10.4218
1725341651,26676,15.0726,11357,10.4218
1725341757,26676,15.0726,11357,10.4218
1725341779,26676,15.0726,11357,10.4218
1725342204,26678,15.0738,11359,10.4237
1725342549,26678,15.0738,11359,10.4237
1725343135,26678,15.0738,11359,10.4237
1725343173,26711,15.0924,11409,10.4696
1725343608,26711,15.0924,11409,10.4696
1725343622,26711,15.0924,11409,10.4696
1725344332,26711,15.0924,11409,10.4696
1725344348,26711,15.0924,11409,10.4696
1725344370,26711,15.0924,11409,10.4696
1725344460,26711,15.0924,11409,10.4696
1725344533,26711,15.0924,11409,10.4696
1725344623,26711,15.0924,11409,10.4696
1725344719,26711,15.0924,11409,10.4696
1725345242,26711,15.0924,11409,10.4696
1725345375,26711,15.0924,11409,10.4696
1725345454,26711,15.0924,11409,10.4696
1725345981,26711,15.0924,11409,10.4696
1725346438,26711,15.0924,11409,10.4696
1725346522,26711,15.0924,11409,10.4696
1725346817,26711,15.0924,11409,10.4696
1725347117,26711,15.0924,11409,10.4696
