time,l_per,l_abs,b_per,b_abs
1725605566,7615,31.7742,4011,20.3852
1725605577,7615,31.7742,4011,20.3852
1725605757,7615,31.7742,4011,20.3852
1725605811,7624,31.8117,4024,20.4513
1725605888,7624,31.8117,4024,20.4513
1725605921,7624,31.8117,4024,20.4513
1725605948,7624,31.8117,4025,20.4564
1725606332,7668,31.9953,4059,20.6292
1725606382,7668,31.9953,4059,20.6292
1725606704,7668,31.9953,4059,20.6292
1725606746,7668,31.9953,4059,20.6292
1725607233,7668,31.9953,4059,20.6292
1725607470,7668,31.9953,4059,20.6292
1725607704,7668,31.9953,4059,20.6292
1725607739,7668,31.9953,4059,20.6292
1725607760,7668,31.9953,4059,20.6292
1725607764,7676,32.0287,4062,20.6444
1725607770,7684,32.0621,4069,20.6800
1725607985,7684,32.0621,4069,20.6800
1725608073,7684,32.0621,4069,20.6800
1725608086,7684,32.0621,4069,20.6800
1725608235,7684,32.0621,4069,20.6800
1725608251,7690,32.0871,4077,20.7207
1725608256,7690,32.0871,4077,20.7207
1725608327,7690,32.0871,4077,20.7207
1725608610,7690,32.0871,4077,20.7207
1725608615,7690,32.0871,4077,20.7207
1725609207,7731,32.2582,4099,20.8325
1725609311,7789,32.5002,4128,20.9799
1725609467,7789,32.5002,4128,20.9799
1725609518,7789,32.5002,4128,20.9799
1725609612,7789,32.5002,4130,20.9900
1725610856,7916,33.0301,4163,21.1578
1725610870,7916,33.0301,4163,21.1578
1725610922,7916,33.0301,4163,21.1578
1725610927,7916,33.0301,4163,21.1578
1725610935,7916,33.0301,4163,21.1578
1725611001,7916,33.0301,4163,21.1578
1725611161,7916,33.0301,4163,21.1578
1725611945,7916,33.0301,4163,21.1578
1725612035,7916,33.0301,4163,21.1578
1725613440,7916,33.0301,4163,21.1578
1725613523,7916,33.0301,4167,21.1781
1725614325,7916,33.0301,4167,21.1781
1725614401,7916,33.0301,4167,21.1781
1725615590,7917,33.0343,4168,21.1832
1725615945,7917,33.0343,4168,21.1832
1725616489,7917,33.0343,4168,21.1832
1725616939,7917,33.0343,4168,21.1832
1725616965,7917,33.0343,4168,21.1832
1725621225,7917,33.0343,4168,21.1832
1725621637,7917,33.0343,4168,21.1832
1725622309,7917,33.0343,4168,21.1832
1725622514,7917,33.0343,4168,21.1832
1725623543,7921,33.0510,4170,21.1933
1725624054,7921,33.0510,4170,21.1933
1725625536,7923,33.0593,4175,21.2187
1725626002,7923,33.0593,4175,21.2187
1725626030,7942,33.1386,4181,21.2492
1725627307,7942,33.1386,4181,21.2492
1725627966,7944,33.1470,4188,21.2848
1725629672,7963,33.2262,4194,21.3153
1725630248,7963,33.2262,4194,21.3153
1725631139,7963,33.2262,4194,21.3153
1725633322,7963,33.2262,4194,21.3153
1725633716,7963,33.2262,4196,21.3255
1725634754,7963,33.2262,4196,21.3255
1725636782,7963,33.2262,4196,21.3255
1725637176,7964,33.2304,4197,21.3306
1725637398,7964,33.2304,4197,21.3306
1725637424,7964,33.2304,4197,21.3306
1725637445,7968,33.2471,4198,21.3356
1725638155,7968,33.2471,4198,21.3356
1725640167,7968,33.2471,4198,21.3356
1725640868,7968,33.2471,4202,21.3560
1725641090,7968,33.2471,4202,21.3560
1725641746,7968,33.2471,4202,21.3560
1725642090,7968,33.2471,4202,21.3560
1725642874,7980,33.2972,4213,21.4119
1725643238,7980,33.2972,4213,21.4119
1725645759,7980,33.2972,4213,21.4119
1725647127,7980,33.2972,4213,21.4119
1725647569,7980,33.2972,4213,21.4119
1725648631,7980,33.2972,4214,21.4170
1725648800,7980,33.2972,4214,21.4170
1725650272,7980,33.2972,4214,21.4170
1725650277,7980,33.2972,4214,21.4170
1725651183,7980,33.2972,4214,21.4170
1725651190,7980,33.2972,4214,21.4170
1725651194,7980,33.2972,4214,21.4170
1725651198,7980,33.2972,4215,21.4220
1725651203,7980,33.2972,4215,21.4220
1725651208,7980,33.2972,4215,21.4220
1725651212,7980,33.2972,4215,21.4220
1725651216,7980,33.2972,4215,21.4220
1725651220,7980,33.2972,4215,21.4220
1725651225,7980,33.2972,4215,21.4220
1725651229,7980,33.2972,4215,21.4220
1725651245,7980,33.2972,4215,21.4220
1725651279,7980,33.2972,4215,21.4220
1725651394,7980,33.2972,4215,21.4220
1725651452,8018,33.4557,4235,21.5237
1725651456,8026,33.4891,4242,21.5593
1725651460,8030,33.5058,4244,21.5694
1725651468,8030,33.5058,4244,21.5694
1725651481,8038,33.5392,4251,21.6050
1725651519,8038,33.5392,4251,21.6050
1725651527,8038,33.5392,4251,21.6050
1725651531,8038,33.5392,4251,21.6050
1725651670,8038,33.5392,4251,21.6050
1725651681,8038,33.5392,4251,21.6050
1725651798,8041,33.5517,4255,21.6253
1725651939,8041,33.5517,4255,21.6253
1725652093,8041,33.5517,4255,21.6253
1725652281,8041,33.5517,4255,21.6253
1725652288,8041,33.5517,4255,21.6253
1725652296,8041,33.5517,4255,21.6253
1725652306,8041,33.5517,4255,21.6253
1725652967,8041,33.5517,4255,21.6253
1725653889,8041,33.5517,4255,21.6253
1725653895,8041,33.5517,4255,21.6253
1725654706,8044,33.5642,4261,21.6558
1725656345,8044,33.5642,4261,21.6558
1725656357,8044,33.5642,4261,21.6558
1725656777,8044,33.5642,4261,21.6558
1725656824,8044,33.5642,4261,21.6558
1725656827,8044,33.5642,4262,21.6609
1725657750,8044,33.5642,4262,21.6609
1725657757,8050,33.5893,4268,21.6914
1725657771,8050,33.5893,4268,21.6914
1725657835,8050,33.5893,4268,21.6914
1725658180,8050,33.5893,4268,21.6914
1725658185,8050,33.5893,4268,21.6914
1725658192,8057,33.6185,4273,21.7168
1725658197,8057,33.6185,4273,21.7168
1725658710,8384,34.9829,4459,22.6621
1725658837,8384,34.9829,4459,22.6621
1725658913,8384,34.9829,4461,22.6723
1725660952,8385,34.9871,4463,22.6825
1725660956,8385,34.9871,4467,22.7028
1725661447,8385,34.9871,4467,22.7028
1725661463,8388,34.9996,4471,22.7231
1725661471,8391,35.0121,4474,22.7384
1725661475,8394,35.0246,4477,22.7536
1725661479,8397,35.0371,4480,22.7689
1725661484,8399,35.0455,4482,22.7790
1725661488,8401,35.0538,4484,22.7892
1725661505,8404,35.0663,4487,22.8044
1725661509,8406,35.0747,4489,22.8146
1725661514,8409,35.0872,4491,22.8248
1725661519,8409,35.0872,4492,22.8298
1725661523,8409,35.0872,4492,22.8298
1725661526,8409,35.0872,4492,22.8298
1725661529,8409,35.0872,4492,22.8298
1725661533,8411,35.0956,4494,22.8400
1725661536,8414,35.1081,4497,22.8553
1725661539,8414,35.1081,4497,22.8553
1725661543,8414,35.1081,4497,22.8553
1725661547,8414,35.1081,4497,22.8553
1725661550,8414,35.1081,4497,22.8553
1725661573,8415,35.1122,4506,22.9010
1725661580,8415,35.1122,4506,22.9010
1725662189,8415,35.1122,4506,22.9010
1725662237,8415,35.1122,4506,22.9010
1725662250,8416,35.1164,4507,22.9061
1725662312,8419,35.1289,4510,22.9213
1725662895,8419,35.1289,4510,22.9213
1725663836,8419,35.1289,4510,22.9213
1725663840,8419,35.1289,4510,22.9213
1725668339,8419,35.1289,4510,22.9213
1725668399,8421,35.1373,4512,22.9315
1725669468,8425,35.1540,4515,22.9467
1725671509,8425,35.1540,4515,22.9467
1725672363,8425,35.1540,4515,22.9467
1725673205,8425,35.1540,4515,22.9467
1725673210,8429,35.1707,4516,22.9518
1725673214,8429,35.1707,4516,22.9518
1725673232,8431,35.1790,4518,22.9620
1725673747,8431,35.1790,4518,22.9620
1725673775,8431,35.1790,4518,22.9620
1725673779,8448,35.2499,4530,23.0230
1725673786,8448,35.2499,4530,23.0230
1725673792,8448,35.2499,4530,23.0230
1725673797,8448,35.2499,4530,23.0230
1725673801,8448,35.2499,4530,23.0230
1725673905,8448,35.2499,4530,23.0230
1725673910,8448,35.2499,4530,23.0230
1725673920,8448,35.2499,4530,23.0230
1725673925,8448,35.2499,4530,23.0230
1725673931,8448,35.2499,4530,23.0230
1725673967,8448,35.2499,4530,23.0230
1725673977,8448,35.2499,4530,23.0230
1725673997,8448,35.2499,4530,23.0230
1725674037,8448,35.2499,4530,23.0230
1725674052,8448,35.2499,4530,23.0230
1725674061,8448,35.2499,4530,23.0230
1725674098,8448,35.2499,4530,23.0230
1725674179,8448,35.2499,4530,23.0230
1725675040,8448,35.2499,4530,23.0230
1725675301,8448,35.2499,4530,23.0230
1725681501,8448,35.2499,4530,23.0230
1725682739,8448,35.2499,4530,23.0230
1725684793,8448,35.2499,4530,23.0230
1725684808,8448,35.2499,4530,23.0230
1725684814,8448,35.2499,4530,23.0230
1725684819,8448,35.2499,4530,23.0230
1725684853,8448,35.2499,4530,23.0230
1725685495,8448,35.2499,4530,23.0230
1725685501,8448,35.2499,4530,23.0230
1725685508,8448,35.2499,4530,23.0230
1725685513,8448,35.2499,4533,23.0382
1725686438,8448,35.2499,4533,23.0382
1725686447,8448,35.2499,4534,23.0433
1725686462,8448,35.2499,4535,23.0484
1725686466,8448,35.2499,4535,23.0484
1725686471,8451,35.2625,4540,23.0738
1725686508,8451,35.2625,4540,23.0738
1725686523,8451,35.2625,4540,23.0738
1725686527,8465,35.3209,4554,23.1449
1725686531,8465,35.3209,4555,23.1500
1725686534,8466,35.3250,4558,23.1653
1725686539,8484,35.4002,4577,23.2618
1725686543,8489,35.4210,4586,23.3076
1725686547,8492,35.4335,4591,23.3330
1725686553,8496,35.4502,4595,23.3533
1725686559,8500,35.4669,4604,23.3991
1725686564,8501,35.4711,4607,23.4143
1725686569,8509,35.5045,4617,23.4651
1725686573,8509,35.5045,4618,23.4702
1725686611,8509,35.5045,4620,23.4804
1725686615,8509,35.5045,4620,23.4804
1725686619,8509,35.5045,4620,23.4804
1725686624,8509,35.5045,4620,23.4804
1725686629,8509,35.5045,4623,23.4956
1725686634,8509,35.5045,4625,23.5058
1725686640,8509,35.5045,4626,23.5109
1725686651,8509,35.5045,4627,23.5160
1725686655,8509,35.5045,4627,23.5160
1725686659,8509,35.5045,4627,23.5160
1725686663,8509,35.5045,4627,23.5160
1725686668,8509,35.5045,4627,23.5160
1725686672,8509,35.5045,4627,23.5160
1725686676,8509,35.5045,4627,23.5160
1725686683,8511,35.5128,4629,23.5261
1725686740,8511,35.5128,4629,23.5261
1725686744,8511,35.5128,4629,23.5261
1725686748,8511,35.5128,4629,23.5261
1725686751,8511,35.5128,4629,23.5261
1725686758,8511,35.5128,4629,23.5261
1725686762,8511,35.5128,4629,23.5261
1725686783,8511,35.5128,4629,23.5261
1725686795,8511,35.5128,4631,23.5363
1725686802,8511,35.5128,4632,23.5414
1725686897,8511,35.5128,4632,23.5414
1725686920,8515,35.5295,4636,23.5617
1725687041,8515,35.5295,4637,23.5668
1725687046,8515,35.5295,4637,23.5668
1725687242,8518,35.5420,4640,23.5820
1725687862,8518,35.5420,4640,23.5820
1725687866,8518,35.5420,4640,23.5820
1725687878,8518,35.5420,4640,23.5820
1725688912,8518,35.5420,4640,23.5820
1725689263,8518,35.5420,4640,23.5820
1725690609,8518,35.5420,4640,23.5820
1725690618,8518,35.5420,4640,23.5820
1725690624,8518,35.5420,4640,23.5820
1725690773,8518,35.5420,4640,23.5820
1725690809,8518,35.5420,4640,23.5820
1725691763,8518,35.5420,4642,23.5922
1725691767,8518,35.5420,4643,23.5973
1725691775,8518,35.5420,4644,23.6024
1725691780,8518,35.5420,4647,23.6176
1725691787,8518,35.5420,4648,23.6227
1725691799,8518,35.5420,4648,23.6227
1725691820,8518,35.5420,4649,23.6278
1725691851,8518,35.5420,4650,23.6329
1725691867,8518,35.5420,4650,23.6329
1725691885,8518,35.5420,4651,23.6379
1725691922,8518,35.5420,4655,23.6583
1725691948,8518,35.5420,4657,23.6684
1725691956,8532,35.6004,4666,23.7142
