time,l_abs,l_per,b_abs,b_per
1725430852,5657,23.6043,3081,15.6587
1725430856,5660,23.6168,3086,15.6841
1725430857,5686,23.7253,3097,15.7400
1725430859,5688,23.7336,3099,15.7502
1725430860,5691,23.7461,3103,15.7705
1725430861,5696,23.7670,3109,15.8010
1725430863,5697,23.7712,3114,15.8264
1725430864,5697,23.7712,3114,15.8264
1725430865,5698,23.7753,3119,15.8518
1725430867,5698,23.7753,3119,15.8518
1725430868,5700,23.7837,3121,15.8620
1725430870,5701,23.7879,3124,15.8772
1725430871,5713,23.8379,3129,15.9026
1725430874,5714,23.8421,3130,15.9077
1725430878,5714,23.8421,3130,15.9077
1725430880,5714,23.8421,3132,15.9179
1725430882,5720,23.8671,3137,15.9433
1725430885,5732,23.9172,3149,16.0043
1725430887,5732,23.9172,3149,16.0043
1725430889,5740,23.9506,3151,16.0144
1725430891,5740,23.9506,3151,16.0144
1725430894,5740,23.9506,3151,16.0144
1725430896,5740,23.9506,3151,16.0144
1725430897,5740,23.9506,3151,16.0144
1725430902,5743,23.9631,3153,16.0246
1725430904,5743,23.9631,3153,16.0246
1725430906,5743,23.9631,3155,16.0348
1725430908,5748,23.9840,3163,16.0754
1725430910,5748,23.9840,3164,16.0805
1725430912,5750,23.9923,3168,16.1008
1725430914,5751,23.9965,3170,16.1110
1725430915,5753,24.0048,3173,16.1262
1725430917,5753,24.0048,3173,16.1262
1725430921,5753,24.0048,3173,16.1262
1725430924,5755,24.0132,3176,16.1415
1725430925,5757,24.0215,3181,16.1669
1725430928,5757,24.0215,3181,16.1669
1725430931,5798,24.1926,3194,16.2330
1725430933,5798,24.1926,3194,16.2330
1725430935,5798,24.1926,3194,16.2330
1725430936,5798,24.1926,3194,16.2330
1725430937,5798,24.1926,3194,16.2330
1725430939,5798,24.1926,3194,16.2330
1725430941,5798,24.1926,3195,16.2381
1725430943,5815,24.2635,3202,16.2736
1725430949,5815,24.2635,3204,16.2838
1725430951,5815,24.2635,3206,16.2940
1725430953,5815,24.2635,3206,16.2940
1725430958,5815,24.2635,3206,16.2940
1725430961,5815,24.2635,3206,16.2940
1725430962,5943,24.7976,3242,16.4769
1725430965,5944,24.8018,3246,16.4973
1725430966,5944,24.8018,3246,16.4973
1725430967,5944,24.8018,3246,16.4973
1725430970,5944,24.8018,3246,16.4973
1725430973,5945,24.8060,3249,16.5125
1725430974,5945,24.8060,3251,16.5227
1725430978,5945,24.8060,3251,16.5227
1725430980,5945,24.8060,3251,16.5227
1725430982,6094,25.4277,3333,16.9394
1725430984,6094,25.4277,3333,16.9394
1725430987,6095,25.4319,3334,16.9445
1725430991,6095,25.4319,3334,16.9445
1725430992,6095,25.4319,3334,16.9445
1725430998,6095,25.4319,3335,16.9496
1725431000,6095,25.4319,3335,16.9496
1725431008,6095,25.4319,3335,16.9496
1725431010,6095,25.4319,3335,16.9496
1725431012,6095,25.4319,3335,16.9496
1725431014,6095,25.4319,3336,16.9547
1725431015,6095,25.4319,3336,16.9547
1725431018,6095,25.4319,3336,16.9547
1725431023,6095,25.4319,3336,16.9547
1725431028,6095,25.4319,3336,16.9547
1725431034,6095,25.4319,3337,16.9597
1725431036,6095,25.4319,3337,16.9597
1725431038,6095,25.4319,3337,16.9597
1725431046,6096,25.4360,3341,16.9801
1725431048,6096,25.4360,3341,16.9801
1725431056,6100,25.4527,3342,16.9852
1725431071,6100,25.4527,3344,16.9953
1725431082,6100,25.4527,3344,16.9953
1725431094,6100,25.4527,3344,16.9953
1725431096,6100,25.4527,3345,17.0004
1725431097,6100,25.4527,3346,17.0055
1725431103,6100,25.4527,3346,17.0055
1725431107,6100,25.4527,3347,17.0106
1725431117,6101,25.4569,3350,17.0258
1725431127,6101,25.4569,3350,17.0258
1725431128,6101,25.4569,3350,17.0258
1725431134,6101,25.4569,3350,17.0258
1725431137,6101,25.4569,3350,17.0258
1725431145,6101,25.4569,3350,17.0258
1725431156,6101,25.4569,3351,17.0309
1725431161,6105,25.4736,3353,17.0411
1725431173,6105,25.4736,3353,17.0411
1725431180,6105,25.4736,3353,17.0411
1725431191,6105,25.4736,3353,17.0411
1725431194,6105,25.4736,3353,17.0411
1725431199,6105,25.4736,3353,17.0411
1725431210,6105,25.4736,3354,17.0461
1725431214,6105,25.4736,3354,17.0461
1725431216,6105,25.4736,3354,17.0461
1725431221,6105,25.4736,3354,17.0461
1725431236,6106,25.4778,3355,17.0512
1725431240,6121,25.5403,3361,17.0817
1725431260,6121,25.5403,3361,17.0817
1725431279,6121,25.5403,3361,17.0817
1725431284,6121,25.5403,3361,17.0817
1725431287,6121,25.5403,3361,17.0817
1725431295,6121,25.5403,3361,17.0817
1725431309,6121,25.5403,3361,17.0817
1725431310,6121,25.5403,3361,17.0817
1725431328,6121,25.5403,3361,17.0817
1725431432,6121,25.5403,3361,17.0817
1725431467,6134,25.5946,3368,17.1173
1725431570,6134,25.5946,3368,17.1173
1725431590,6134,25.5946,3368,17.1173
1725431605,6134,25.5946,3368,17.1173
1725431613,6142,25.6280,3374,17.1478
1725431731,6144,25.6363,3377,17.1630
1725431765,6146,25.6447,3379,17.1732
1725431773,6146,25.6447,3379,17.1732
1725431781,6146,25.6447,3379,17.1732
1725431892,6146,25.6447,3379,17.1732
1725431919,6146,25.6447,3379,17.1732
1725432129,6146,25.6447,3379,17.1732
1725432137,6146,25.6447,3379,17.1732
1725432153,6146,25.6447,3379,17.1732
1725432157,6146,25.6447,3379,17.1732
1725432166,6146,25.6447,3380,17.1783
1725432171,6146,25.6447,3380,17.1783
1725432174,6146,25.6447,3382,17.1885
1725432183,6146,25.6447,3383,17.1935
1725432186,6149,25.6572,3384,17.1986
